tree_id,flag_id,site_id,plot_id,dist_x_tr,dist_y_tr,dist_sm,az_sm,tree_type,spp,status,crown_class,crown_cond,dbh,height,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,path_ind_1,path_ind_2,dam_agent_1,dam_agent_2,notes
m209,y1,cr_2,31,NA,NA,3.5,185.7,mature,Hw,SN,-,4,44.9,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m210,y125,cr_2,31,NA,NA,3.5,185.7,mature,Hw,SN,-,4,25.2,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m212,y103,cr_2,31,NA,NA,5.9,247.4,mature,Cw,LS,S,1,13.4,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m213,w10,cr_2,35,NA,NA,3.9,344.3,mature,Cw,LS,D,1,94.8,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m214,w42,cr_2,35,NA,NA,3.3,3.4,mature,Cw,LS,D,1,78.2,NA,-,-,NA,NA,NA,-,-,-,n,n,IB,O,NA
m215,w25,cr_2,35,NA,NA,2.5,17.1,mature,Cw,LS,C,1,49.8,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m216,w119,cr_2,35,NA,NA,8.4,50.4,mature,Fd,LS,C,1,31.7,NA,-,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m217,w108,cr_2,35,NA,NA,7.7,62.7,mature,Hw,LS,C,2,34.7,25.2,Y,Y,2,2,2,Y,7,Y,1,n,IB,O,NA
m218,w107,cr_2,35,NA,NA,3.7,69.3,mature,Hw,LS,C,2,36,29.6,Y,Y,2,2,2,Y,4,Y,n,n,O,O,NA
m219,w11,cr_2,35,NA,NA,4.2,84.2,mature,Hw,LL,C,1,36.6,26,Y,Y,2,2,1,Y,1,Y,2,n,O,O,NA
m220,w35,cr_2,35,NA,NA,7.1,95.7,mature,Hw,LL,C,1,38.3,NA,Y,Y,2,2,2,Y,7,Y,n,n,O,O,NA
m221,w76,cr_2,35,NA,NA,4.6,123.8,mature,Hw,LS,C,2,35.8,27.6,Y,Y,2,2,1,Y,8,Y,n,n,O,O,NA
m222,w30,cr_2,35,NA,NA,2.6,220.6,mature,Hw,LS,S,2,10.8,NA,Y,N,1,1,0,N,-,missing,n,n,O,O,NA
m223,w117,cr_2,35,NA,NA,2.6,220.6,mature,Hw,LS,S,1,11.5,NA,Y,N,1,1,0,Y,1,N,3,n,O,O,NA
m224,y55,cr_2,30,NA,NA,6.7,69.6,mature,Hw,LS,C,1,48.5,36.2,Y,Y,2,2,1,Y,4,Y,1,n,IB,AX,forked with m225
m225,w7000,cr_2,30,NA,NA,6.7,69.6,mature,Hw,LS,I,1,23,NA,Y,Y,2,2,2,Y,1,Y,n,n,O,O,NA
m226,y48,cr_2,31,NA,NA,8.6,66.8,mature,Cw,LS,S,1,18,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m227,y7001,cr_2,35,NA,NA,8.7,35.4,mature,Hw,LS,C,1,34.7,24.5,Y,Y,2,1,1,Y,1,Y,n,n,O,O,NA
m228,y17,cr_2,31,NA,NA,6,328.2,mature,Hw,LS,I,1,39.4,NA,Y,Y,2,2,2,Y,7,Y,n,n,O,O,NA
m229,w108,mk_2,6,NA,NA,7.8,276,mature,Cw,LS,C,1,77,NA,-,-,NA,NA,NA,-,-,-,2,5,O,O,NA
m230,w51,mk_2,6,NA,NA,7.1,290.5,mature,Hw,LS,C,1,62.3,39.1,Y,Y,2,1,1,Y,4,N,1,n,IB,AX,NA
m231,w63,mk_2,6,NA,NA,7,327.6,mature,Hw,LS,C,1,51.3,NA,Y,Y,2,1,0,Y,4,N,n,n,O,O,NA
m232,w123,mk_2,6,NA,NA,4.7,330,mature,Hw,LS,S,1,9.6,NA,Y,Y,1,1,0,N,-,N,n,n,O,O,NA
m233,w75,mk_2,6,NA,NA,9.6,276,mature,Hw,LS,S,1,11.2,NA,Y,Y,0,0,0,N,-,Y,n,n,O,O,NA
m234,w46,mk_2,6,NA,NA,10.6,270.3,mature,Hw,LS,S,1,9.2,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m235,w32,mk_2,6,NA,NA,7.1,230.5,mature,Hw,LS,C,1,44.7,NA,Y,N,1,1,0,Y,2,N,1,n,O,O,NA
m236,w61,mk_2,6,NA,NA,6.4,214.6,mature,Hw,LS,S,1,10.4,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m240,w65,mk_2,6,NA,NA,1.4,257.3,mature,Hw,LS,C,1,38.2,NA,Y,N,0,1,0,N,-,N,1,n,O,O,NA
m241,w26,mk_2,6,NA,NA,1.2,320.5,mature,Hw,LS,I,1,38.2,NA,Y,Y,1,0,0,Y,1,N,1,n,O,O,NA
m242,w67,mk_2,6,NA,NA,2.3,345,mature,Fd,LS,C,2,67.3,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m243,w102,mk_2,6,NA,NA,1.3,90.2,mature,Cw,LS,S,1,17.3,NA,-,-,NA,NA,NA,-,-,-,1,2,O,O,NA
m244,y46,mk_2,7,NA,NA,5.3,285.4,mature,Cw,LS,S,1,23.5,NA,-,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m245,y48,mk_2,7,NA,NA,4.6,312.8,mature,Hw,LS,S,1,15.2,NA,Y,N,1,1,0,N,-,N,n,n,NX,O,NA
m246,y70,mk_2,7,NA,NA,4.8,23,mature,Hw,LS,S,1,9.9,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m247,y34,mk_2,7,NA,NA,6.6,353,mature,Hw,LS,C,1,53.2,NA,Y,N,1,1,0,N,-,N,n,n,IB,AX,NA
m248,y16,mk_2,7,NA,NA,8.2,52.2,mature,Hw,LS,S,1,30.2,NA,Y,N,2,2,2,Y,7,N,1,n,O,O,NA
m249,y129,mk_2,7,NA,NA,4.1,66.2,mature,Fd,SN,-,missing,106.5,NA,-,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m250,y128,mk_2,7,NA,NA,2.2,68.5,mature,Hw,LS,C,1,44.7,NA,Y,N,1,1,0,N,-,N,1,n,O,O,NA
m251,y69,mk_2,7,NA,NA,0.5,36,mature,Hw,LS,S,2,20.9,NA,Y,N,1,2,1,N,-,N,n,n,O,O,NA
m252,y56,mk_2,7,NA,NA,1.4,138.9,mature,Hw,LS,C,1,56.8,43.8,Y,N,1,1,0,N,-,N,1,n,IB,AX,NA
m254,y102,mk_2,7,NA,NA,4.7,100.7,mature,Hw,LS,C,1,46.8,NA,Y,Y,1,1,1,Y,1,N,n,n,O,O,NA
m257,w14,mk_2,8,NA,NA,2.2,280.3,mature,Hw,LS,S,1,9.8,NA,Y,Y,2,2,1,N,-,N,1,n,O,O,NA
m258,w15,mk_2,8,NA,NA,2.9,328.1,mature,Hw,LS,S,1,9.8,NA,Y,Y,1,0,0,N,-,N,n,n,O,O,NA
m259,w120,mk_2,8,NA,NA,4.8,37.5,mature,Hw,LS,S,1,12.5,NA,Y,N,1,0,0,N,-,N,7,n,O,O,NA
m260,w39,mk_2,8,NA,NA,4.5,47.2,mature,Cw,LS,C,1,62.9,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m261,w52,mk_2,8,NA,NA,3.9,53.3,mature,Hw,LS,C,1,40.4,28.6,Y,Y,1,1,1,Y,8,N,2,n,IB,AX,NA
m262,w111,mk_2,8,NA,NA,8.1,47.2,mature,Cw,LL,S,1,23.7,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m263,w49,mk_2,8,NA,NA,10.1,100.8,mature,Hw,LS,S,1,13.9,NA,Y,Y,2,1,0,Y,8,Y,n,n,O,O,NA
m264,w22,mk_2,8,NA,NA,10.6,100.8,mature,Fd,SN,-,missing,110,NA,-,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m265,w103,mk_2,8,NA,NA,7.9,104.9,mature,Hw,LS,S,1,10.8,NA,Y,Y,2,1,0,N,-,Y,n,n,O,O,NA
m268,w42,mk_2,8,NA,NA,5.5,148.9,mature,Hw,LS,S,1,11.6,NA,Y,Y,2,2,1,N,-,Y,1,n,O,O,NA
m278,y35,mk_2,9,NA,NA,2.1,129.5,mature,Hw,LS,S,1,14.5,NA,Y,Y,2,2,1,Y,4,Y,3,n,O,O,NA
m279,y64,mk_2,9,NA,NA,5.8,95.9,mature,Hw,LS,S,1,13.8,NA,Y,Y,2,2,1,N,-,N,n,n,O,O,NA
m282,y122,mk_2,9,NA,NA,2.1,8.9,mature,Hw,SN,-,missing,9.5,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m283,y62,mk_2,9,NA,NA,4,2.1,mature,Cw,LS,I,1,28.5,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m284,y59,mk_2,9,NA,NA,4.7,311.8,mature,Hw,LS,I,1,18.4,NA,Y,Y,0,1,0,N,-,Y,2,n,O,O,NA
m285,y31,mk_2,9,NA,NA,8.6,316.1,mature,Hw,LS,C,2,64.4,39,Y,Y,2,2,2,Y,7,Y,n,n,O,O,NA
m287,y24,mk_2,9,NA,NA,5.6,26.3,mature,Hw,LS,S,1,14.3,NA,Y,Y,0,0,1,N,-,N,5,n,O,O,NA
m288,y29,mk_2,9,NA,NA,6.4,39,mature,Hw,SN,-,missing,70.2,NA,N,-,NA,NA,NA,-,-,-,-,-,NW,O,NA
m289,w401,mk_2,8,NA,NA,14,40.9,mature,Cw,LS,C,1,65.9,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m290,w2,mk_3,13,NA,NA,7.1,298.4,mature,Cw,LS,I,1,43.5,NA,-,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m291,w30,mk_3,13,NA,NA,1.4,256.7,mature,Hw,LS,S,1,14.2,NA,Y,Y,0,0,0,N,-,N,2,7,DS,O,NA
m292,w31,mk_3,13,NA,NA,1.1,278.5,mature,Hw,LS,S,1,15,NA,N,-,NA,NA,NA,-,-,-,2,n,DS,O,NA
m293,w49,mk_3,13,NA,NA,4.8,28.1,mature,Hw,LS,C,1,67.3,41.6,Y,Y,2,1,0,Y,1,N,n,n,O,O,NA
m294,w29,mk_3,13,NA,NA,1.2,50.4,mature,Hw,LS,S,1,15.6,NA,Y,Y,0,0,0,N,-,N,1,n,O,O,NA
m302,w69,mk_3,13,NA,NA,2.6,124.5,mature,Hw,DS,-,missing,9.7,NA,N,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m303,w70,mk_3,13,NA,NA,2.6,127.4,mature,Hw,DS,-,missing,9.5,NA,N,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m304,w42,mk_3,13,NA,NA,2.9,152.2,mature,Hw,SN,-,missing,9.1,NA,N,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m306,w46,mk_3,13,NA,NA,5.4,153.6,mature,Hw,SN,-,missing,13,NA,Y,-,NA,NA,NA,-,-,-,-,-,U,O,NA
m307,w122,mk_3,13,NA,NA,5.4,165.7,mature,Cw,LS,I,1,38.2,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m308,w14,mk_3,13,NA,NA,6.5,160.8,mature,Hw,DS,-,missing,11,NA,N,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m309,w75,mk_3,13,NA,NA,2.1,186.6,mature,Hw,LS,C,1,40.5,NA,Y,Y,1,0,0,Y,1,N,n,n,O,O,NA
m310,w9,mk_3,13,NA,NA,3.5,197.5,mature,Hw,LS,S,1,14.7,NA,N,-,NA,NA,NA,-,-,-,n,n,DS,O,NA
m311,w65,mk_3,13,NA,NA,6.5,240.3,mature,Hw,LS,C,1,47.9,NA,Y,N,2,0,0,Y,1,N,n,n,O,O,NA
m312,y38,mk_3,12,NA,NA,1.5,270,mature,Hw,LS,S,1,19,NA,Y,N,0,1,0,N,-,missing,n,n,O,O,NA
m313,y6,mk_3,12,NA,NA,3.7,290.6,mature,Hw,LS,C,1,53.3,NA,Y,Y,1,1,0,Y,1,N,n,n,O,O,NA
m314,y127,mk_3,12,NA,NA,5,304.7,mature,Cw,LS,S,1,30.2,NA,-,-,NA,NA,NA,-,-,-,2,1,O,O,NA
m315,y9,mk_3,12,NA,NA,2.3,316.4,mature,Fd,LS,C,1,43.5,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m316,y31,mk_3,12,NA,NA,2.3,340.4,mature,Hw,LS,S,1,16.3,NA,Y,N,0,1,0,N,-,N,n,n,O,O,NA
m317,y37,mk_3,12,NA,NA,4.6,18.4,mature,Hw,LS,S,1,18.7,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m318,y108,mk_3,12,NA,NA,3.6,42.2,mature,Hw,LS,S,1,15,NA,Y,N,1,0,0,N,-,N,n,n,O,O,NA
m319,y62,mk_3,12,NA,NA,1.3,79.8,mature,Hw,LS,S,2,10.1,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m329,y60,mk_3,12,NA,NA,3.2,133.9,mature,Fd,LS,D,1,81.6,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m332,y28,mk_3,12,NA,NA,5,165.8,mature,Hw,LS,S,1,16.6,NA,Y,Y,2,0,0,N,-,N,1,n,O,O,NA
m333,y58,mk_3,12,NA,NA,2.1,158.3,mature,Hw,SN,-,missing,10.8,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m334,y23,mk_3,12,NA,NA,2.8,200.8,mature,Hw,LS,C,1,51.6,39.2,Y,N,2,2,1,Y,1,N,4,n,IB,AX,NA
m337,y51,mk_3,12,NA,NA,7,236.1,mature,Hw,LS,I,1,19.1,NA,Y,Y,0,0,0,N,-,N,n,n,O,O,NA
m338,y53,mk_3,12,NA,NA,5.4,249.7,mature,Hw,LS,I,1,26,NA,Y,Y,0,1,0,N,-,N,n,n,O,O,NA
m339,w25,mk_3,11,NA,NA,1.9,239.8,mature,Hw,LS,S,1,14.4,NA,Y,Y,2,1,0,Y,8,N,n,n,O,O,NA
m340,w118,mk_3,11,NA,NA,7.8,237.2,mature,Ep,SN,-,missing,9.5,NA,-,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m341,w107,mk_3,11,NA,NA,4.9,292.4,mature,Hw,LS,I,1,26.5,NA,Y,Y,2,2,1,Y,1,Y,7,n,O,O,NA
m342,w101,mk_3,11,NA,NA,6.1,305.7,mature,Hw,LS,S,1,18.6,NA,Y,Y,2,1,0,Y,1,N,2,n,DS,O,NA
m343,w36,mk_3,11,NA,NA,7.3,314.5,mature,Hw,LS,I,1,24.7,NA,Y,Y,2,1,1,N,-,N,n,n,O,O,NA
m344,w119,mk_3,11,NA,NA,8.6,331.3,mature,Hw,LS,I,1,31.1,NA,Y,Y,1,1,1,N,-,N,n,n,O,O,NA
m345,w66,mk_3,11,NA,NA,5.8,339.7,mature,Hw,LS,S,1,12.8,NA,Y,Y,2,1,1,N,-,N,n,n,O,O,NA
m346,w13,mk_3,11,NA,NA,5.1,342.6,mature,Hw,LS,S,1,10.7,NA,Y,Y,2,1,1,Y,1,N,1,n,O,O,NA
m347,w48,mk_3,11,NA,NA,8,347.5,mature,Hw,LS,I,1,21.2,NA,Y,N,2,2,1,N,-,N,n,n,O,O,NA
m348,w38,mk_3,11,NA,NA,8.2,349.2,mature,Hw,LS,S,2,14.9,NA,Y,Y,2,2,1,N,-,N,n,n,O,O,NA
m349,w62,mk_3,11,NA,NA,7,13.2,mature,Hw,LS,S,1,11.6,NA,Y,N,2,2,1,Y,1,N,n,n,O,O,NA
m350,w68,mk_3,11,NA,NA,7,18.9,mature,Hw,LL,C,1,43.4,NA,Y,N,2,2,1,Y,7,N,n,n,O,O,NA
m351,w60,mk_3,11,NA,NA,8,38.3,mature,Hw,LS,I,1,35.1,NA,Y,Y,2,2,2,Y,7,N,1,n,O,O,NA
m354,w17,mk_3,11,NA,NA,5.7,34.1,mature,Hw,SN,-,missing,9.3,NA,Y,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m355,w41,mk_3,11,NA,NA,5.6,39.9,mature,Hw,LS,S,1,11.4,NA,Y,Y,2,0,0,N,-,N,1,n,O,O,NA
m356,w37,mk_3,11,NA,NA,5,52.2,mature,Hw,LS,S,1,10.1,NA,Y,Y,2,2,1,N,-,N,n,n,O,O,NA
m360,w20,mk_3,11,NA,NA,3.3,72.4,mature,Hw,LS,S,1,18.5,NA,Y,Y,1,1,1,Y,3,N,n,n,O,O,NA
m361,w1,mk_3,11,NA,NA,2.7,92.3,mature,Hw,DS,-,missing,9.4,NA,Y,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m369,w32,mk_3,11,NA,NA,8.8,176.8,mature,Hw,LS,C,1,51.4,NA,Y,N,2,2,2,Y,7,N,n,n,O,O,NA
m372,w16,mk_3,11,NA,NA,2,160.4,mature,Hw,LS,C,1,55.7,40,Y,Y,2,2,2,Y,7,N,n,n,O,O,NA
m373,w64,mk_3,11,NA,NA,2.8,187.3,mature,Hw,LS,S,1,11.6,NA,Y,Y,1,0,0,N,-,N,n,n,O,O,NA
m374,w115,mk_3,11,NA,NA,6.1,193.6,mature,Hw,LS,S,1,15.8,NA,Y,Y,2,1,0,N,-,N,n,n,O,O,NA
m375,w53,mk_3,11,NA,NA,5.6,209,mature,Hw,LS,S,1,12.4,NA,Y,N,2,1,0,Y,1,N,n,n,O,O,NA
m376,y5,mk_3,10,NA,NA,4.2,294,mature,Hw,LS,C,1,42.8,NA,Y,Y,2,1,1,N,-,N,n,n,O,O,NA
m377,y105,mk_3,10,NA,NA,10,286.9,mature,Hw,LS,C,1,55,36.1,Y,Y,1,2,1,Y,4,N,n,n,O,O,NA
m378,y64,mk_3,10,NA,NA,7.9,346.3,mature,Hw,DS,-,missing,9.4,NA,N,-,NA,NA,NA,-,-,-,-,-,U,O,NA
m379,y29,mk_3,10,NA,NA,10,246.2,mature,Hw,LS,I,1,33.3,NA,Y,Y,1,1,0,Y,1,N,7,n,O,O,NA
m380,y35,mk_3,10,NA,NA,12.5,1.6,mature,Cw,LS,I,1,59,NA,-,-,NA,NA,NA,-,-,-,n,n,IB,AX,NA
m381,y24,mk_3,10,NA,NA,11.4,1.6,mature,Hw,LS,S,2,10.6,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m382,y68,mk_3,10,NA,NA,7.3,4.9,mature,Cw,LS,I,1,55,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m383,y32,mk_3,10,NA,NA,4.1,355.1,mature,Cw,SN,-,missing,80.5,NA,-,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m384,y54,mk_3,10,NA,NA,9.3,308.2,mature,Hw,LS,S,1,12,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m385,y41,mk_3,10,NA,NA,9.6,14.3,mature,Hw,LS,S,1,14,NA,Y,Y,1,1,0,N,-,N,n,n,O,O,NA
m392,w106,mk_1,1,NA,NA,7.7,169.1,mature,Cw,LS,C,2,40.2,NA,-,-,NA,NA,NA,-,-,-,2,1,O,O,NA
m393,w109,mk_1,1,NA,NA,6.2,139.7,mature,Hw,SN,-,missing,46.7,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m394,w8,mk_1,1,NA,NA,5.5,133.7,mature,Hw,LS,I,1,12.9,NA,Y,N,0,1,0,N,-,N,n,n,O,O,NA
m395,w12,mk_1,1,NA,NA,4.5,124.5,mature,Hw,LS,C,2,56,NA,N,-,NA,NA,NA,-,-,-,4,n,IB,AX,NA
m396,w14,mk_1,1,NA,NA,3.6,111.1,mature,Hw,LS,I,1,12.7,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m397,w13,mk_1,1,NA,NA,1.4,108.2,mature,Hw,LS,I,1,9.2,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m398,w33,mk_1,1,NA,NA,2,85.7,mature,Hw,LS,I,1,9.2,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m399,w15,mk_1,1,NA,NA,5.7,97.4,mature,Hw,LS,I,1,13.3,NA,Y,N,0,1,0,N,-,N,n,n,O,O,NA
m400,w1,mk_1,1,NA,NA,6.9,84,mature,Hw,LS,I,1,11.1,NA,Y,N,0,1,0,N,-,N,1,n,O,O,NA
m401,w110,mk_1,1,NA,NA,4.3,91.7,mature,Hw,LS,I,1,9.3,NA,Y,N,0,1,0,N,-,N,n,n,O,O,NA
m402,w105,mk_1,1,NA,NA,2.9,65.6,mature,Hw,LS,I,2,11.8,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m403,w33,mk_1,1,NA,NA,4.1,63.8,mature,Hw,LS,I,1,13.2,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m404,w107,mk_1,1,NA,NA,7.1,49.4,mature,Hw,LS,I,1,18.2,NA,Y,Y,1,0,0,N,-,N,n,n,O,O,NA
m405,w72,mk_1,1,NA,NA,6,21.7,mature,Hw,LS,I,1,16.9,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m406,w108,mk_1,1,NA,NA,5.4,18.2,mature,Cw,SN,-,missing,9.8,NA,-,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m407,w40,mk_1,1,NA,NA,2.8,11.8,mature,Hw,DS,-,missing,33.8,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m408,w46,mk_1,1,NA,NA,1.1,338.8,mature,Hw,LS,I,1,16.7,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m409,w125,mk_1,1,NA,NA,1.9,293.6,mature,Hw,SN,-,missing,36.7,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m410,w34,mk_1,1,NA,NA,3.5,264.7,mature,Cw,LL,C,1,27.1,NA,-,-,NA,NA,NA,-,-,-,5,n,O,O,NA
m411,w47,mk_1,1,NA,NA,3.8,250,mature,Hw,LS,I,1,20.5,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m412,w3,mk_1,1,NA,NA,1.2,236.6,mature,Hw,SN,-,missing,30,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m413,w102,mk_1,1,NA,NA,4.1,183.3,mature,Hw,LS,I,1,13,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m414,y1,mk_1,2,NA,NA,4.8,229.9,mature,Hw,LS,I,1,12.2,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m415,y3,mk_1,2,NA,NA,2.7,260,mature,Hw,LS,I,1,12.9,NA,Y,Y,1,0,0,N,-,N,n,n,O,O,NA
m416,y22,mk_1,2,NA,NA,4.7,273.9,mature,Hw,LS,I,1,10.1,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m417,y114,mk_1,2,NA,NA,3.3,295.3,mature,Hw,SN,-,missing,43.4,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m418,y109,mk_1,2,NA,NA,6.9,295.6,mature,Hw,LS,I,1,9.3,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m419,y23,mk_1,2,NA,NA,8.1,284.8,mature,U,SN,-,missing,11.5,NA,-,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m420,y50,mk_1,2,NA,NA,4.7,310.6,mature,Hw,LS,I,1,10.5,NA,Y,Y,1,0,0,Y,1,Y,n,n,O,O,NA
m421,y6,mk_1,2,NA,NA,4.9,323.3,mature,Hw,LS,I,1,12.8,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m422,y116,mk_1,2,NA,NA,6.9,321.3,mature,Cw,LS,C,1,47.7,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m423,y36,mk_1,2,NA,NA,7,327.1,mature,Hw,LS,S,1,9,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m424,y24,mk_1,2,NA,NA,8.1,329.5,mature,Hw,LS,I,1,9.1,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m425,y127,mk_1,2,NA,NA,8.2,332.3,mature,Hw,LS,I,1,12.7,NA,Y,N,0,1,1,N,-,N,n,n,O,O,NA
m426,y15,mk_1,2,NA,NA,7.8,349,mature,Hw,LS,I,1,14.6,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m427,y52,mk_1,2,NA,NA,9.1,11.2,mature,Hw,LS,I,1,12.1,NA,Y,Y,0,0,0,N,-,N,n,n,O,O,NA
m428,y12,mk_1,2,NA,NA,8.7,13.7,mature,Hw,LS,I,1,9,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m429,y61,mk_1,2,NA,NA,7.7,15.6,mature,Hw,LS,I,1,13,NA,Y,Y,1,0,0,N,-,N,n,n,O,O,NA
m430,y112,mk_1,2,NA,NA,8.5,21.6,mature,Hw,LS,I,1,10.9,NA,Y,N,1,0,0,N,-,N,n,n,O,O,NA
m431,y117,mk_1,2,NA,NA,8.3,27.7,mature,Hw,LS,I,1,9.3,NA,Y,Y,0,0,0,N,-,N,n,n,O,O,NA
m432,y41,mk_1,2,NA,NA,3.7,338.9,mature,Hw,LS,I,1,9.3,NA,Y,N,1,0,0,N,-,N,n,n,O,O,NA
m433,y9,mk_1,2,NA,NA,3.5,45.7,mature,Hw,LS,C,2,68.7,44.7,Y,Y,2,2,1,Y,7,N,n,n,IB,AX,NA
m434,y120,mk_1,2,NA,NA,0.5,91.3,mature,Hw,LS,C,1,42.9,NA,Y,N,2,1,1,Y,7,N,n,n,O,O,NA
m435,y100,mk_1,2,NA,NA,0.6,122.9,mature,Hw,LS,I,1,14.3,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m436,w26,mk_1,3,NA,NA,2,200.7,mature,Hw,LS,I,1,16.2,NA,Y,N,1,0,0,N,-,N,n,n,O,O,NA
m437,w112,mk_1,3,NA,NA,1.8,226.8,mature,Hw,LS,I,1,11.7,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m438,w25,mk_1,3,NA,NA,2.1,230.6,mature,Hw,LS,I,1,13.8,NA,Y,Y,1,1,0,N,-,N,n,n,O,O,NA
m439,w27,mk_1,3,NA,NA,3.1,250.5,mature,Hw,LS,I,1,11.4,NA,Y,N,1,1,1,N,-,N,1,n,O,O,NA
m440,w120,mk_1,3,NA,NA,5.9,239.5,mature,Hw,LS,S,1,9.4,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m441,w48,mk_1,3,NA,NA,6.8,245.3,mature,Hw,LS,C,missing,39.3,38.7,Y,Y,2,2,2,Y,7,Y,4,n,O,O,NA
m442,w17,mk_1,3,NA,NA,8.2,247.7,mature,Hw,LS,S,1,10.5,NA,Y,Y,2,0,0,Y,8,N,n,n,O,O,NA
m443,w2,mk_1,3,NA,NA,6.6,285.4,mature,Hw,LS,I,1,13.8,NA,Y,Y,1,0,0,N,-,N,n,n,O,O,NA
m444,w4,mk_1,3,NA,NA,6.9,294.2,mature,Hw,SN,-,missing,30,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m445,w16,mk_1,3,NA,NA,7.4,287.6,mature,Hw,LS,C,2,49,42.6,Y,Y,2,2,2,Y,7,N,2,n,O,O,NA
m446,w41,mk_1,3,NA,NA,6,330.6,mature,Hw,LS,I,1,11,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m447,w45,mk_1,3,NA,NA,3.4,345.9,mature,Dr,LS,I,1,15.8,NA,-,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m448,w37,mk_1,3,NA,NA,4.2,345.9,mature,Hw,LS,I,1,10.3,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
