X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,ht_corr,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm,sim_tree,tree_type_2
1248445.07703486,480756.973989677,m411,w47,mk_1,1,Hw,NA,NA,LS,20.5,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,3.8,250,NA,NA,mature,0,0,NA,15.72353181,265.7,NA,NA,NA,1248448.86633836,480757.258908839,N,mature
1248447.72314459,480756.894069166,m412,w3,mk_1,1,Hw,NA,NA,SN,30,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,1.2,236.6,NA,NA,mature,NA,DU,NA,15.72353181,252.3,NA,NA,NA,1248448.86633836,480757.258908839,N,mature
1248447.53150893,480753.382282679,m413,w102,mk_1,1,Hw,NA,NA,LS,13,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,4.1,183.3,NA,NA,mature,0,0,NA,15.72353181,199,NA,NA,NA,1248448.86633836,480757.258908839,N,mature
1248458.00725634,480757.895346167,m414,y1,mk_1,2,Hw,NA,NA,LS,12.2,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,4.8,229.9,NA,NA,mature,0,0,NA,15.72353181,245.6,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248459.69188787,480760.146410754,m415,y3,mk_1,2,Hw,NA,NA,LS,12.9,NA,Y,Y,1,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,2.7,260,NA,NA,mature,1,1,NA,15.72353181,275.7,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248457.95086788,480761.454869808,m416,y22,mk_1,2,Hw,NA,NA,LS,10.1,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,4.7,273.9,NA,NA,mature,0,0,NA,15.72353181,289.6,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248459.8879963,480762.043242226,m417,y114,mk_1,2,Hw,NA,NA,SN,43.4,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,3.3,295.3,NA,NA,mature,NA,DU,NA,15.72353181,311,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248457.19481539,480764.432258939,m418,y109,mk_1,2,Hw,NA,NA,LS,9.3,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,6.9,295.6,NA,NA,mature,0,0,NA,15.72353181,311.3,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248455.39934171,480763.98930817,m419,y23,mk_1,2,U,NA,NA,SN,11.5,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,8.1,284.8,NA,NA,mature,NA,-,NA,15.72353181,300.5,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248459.7707691,480763.788431804,m420,y50,mk_1,2,Hw,NA,NA,LS,10.5,NA,Y,Y,1,0,0,Y,1,Y,I,NA,NA,NA,NA,1,NA,4.7,310.6,NA,NA,mature,1,1,NA,15.72353181,326.3,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248460.62253496,480764.45279152,m421,y6,mk_1,2,Hw,NA,NA,LS,12.8,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,4.9,323.3,NA,NA,mature,0,0,NA,15.72353181,339,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248459.68249312,480766.229730919,m422,y116,mk_1,2,Cw,NA,NA,LS,47.7,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,1,NA,6.9,321.3,NA,NA,mature,NA,-,NA,15.72353181,337,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248460.30858156,480766.565195965,m423,y36,mk_1,2,Hw,NA,NA,LS,9,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,1,NA,7,327.1,NA,NA,mature,0,0,NA,15.72353181,342.8,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248460.30942727,480767.709516878,m424,y24,mk_1,2,Hw,NA,NA,LS,9.1,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,8.1,329.5,NA,NA,mature,0,0,NA,15.72353181,345.2,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248460.67366205,480767.899057756,m425,y127,mk_1,2,Hw,NA,NA,LS,12.7,NA,Y,N,0,1,1,N,-,N,I,NA,NA,NA,NA,1,NA,8.2,332.3,NA,NA,mature,2,2,NA,15.72353181,348,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248463.01765828,480767.652019047,m426,y15,mk_1,2,Hw,NA,NA,LS,14.6,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,7.8,349,NA,NA,mature,0,0,NA,15.72353181,4.7,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248466.49569377,480767.99360495,m427,y52,mk_1,2,Hw,NA,NA,LS,12.1,NA,Y,Y,0,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,9.1,11.2,NA,NA,mature,0,IBLC,NA,15.72353181,26.9,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248466.64940057,480767.457807587,m428,y12,mk_1,2,Hw,NA,NA,LS,9,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,8.7,13.7,NA,NA,mature,0,0,NA,15.72353181,29.4,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248466.37883507,480766.457580422,m429,y61,mk_1,2,Hw,NA,NA,LS,13,NA,Y,Y,1,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,7.7,15.6,NA,NA,mature,1,1,NA,15.72353181,31.3,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248467.52943931,480766.639772017,m430,y112,mk_1,2,Hw,NA,NA,LS,10.9,NA,Y,N,1,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,8.5,21.6,NA,NA,mature,1,1,NA,15.72353181,37.3,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248468.08136425,480765.908817199,m431,y117,mk_1,2,Hw,NA,NA,LS,9.3,NA,Y,Y,0,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,8.3,27.7,NA,NA,mature,0,IBLC,NA,15.72353181,43.4,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248462.03033715,480763.561826699,m432,y41,mk_1,2,Hw,NA,NA,LS,9.3,NA,Y,N,1,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,3.7,338.9,NA,NA,mature,1,1,NA,15.72353181,354.6,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248465.45147832,480761.553668933,m433,y9,mk_1,2,Hw,NA,NA,LS,68.7,44.7,Y,Y,2,2,1,Y,7,N,C,IB,AX,NA,NA,2,NA,3.5,45.7,NA,NA,mature,5,5,43.7,15.72353181,61.4,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248462.85669029,480759.732061578,m434,y120,mk_1,2,Hw,NA,NA,LS,42.9,NA,Y,N,2,1,1,Y,7,N,C,NA,NA,NA,NA,1,NA,0.5,91.3,NA,NA,mature,4,4,NA,15.72353181,107,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248462.77532503,480759.428180788,m435,y100,mk_1,2,Hw,NA,NA,LS,14.3,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,0.6,122.9,NA,NA,mature,0,0,NA,15.72353181,138.6,NA,NA,NA,1248462.37853791,480759.87824743,N,mature
1248471.48834924,480758.866723078,m436,w26,mk_1,3,Hw,NA,NA,LS,16.2,NA,Y,N,1,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,2,200.7,NA,NA,mature,1,1,NA,15.72353181,216.4,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248471.07856751,480759.645363168,m437,w112,mk_1,3,Hw,NA,NA,LS,11.7,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,1.8,226.8,NA,NA,mature,0,0,NA,15.72353181,242.5,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248470.75229557,480759.632420341,m438,w25,mk_1,3,Hw,NA,NA,LS,13.8,NA,Y,Y,1,1,0,N,-,N,I,NA,NA,NA,NA,1,NA,2.1,230.6,NA,NA,mature,2,2,NA,15.72353181,246.3,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248469.58200246,480760.271061581,m439,w27,mk_1,3,Hw,NA,NA,LS,11.4,NA,Y,N,1,1,1,N,-,N,I,NA,NA,1,NA,1,NA,3.1,250.5,NA,NA,mature,3,3,NA,15.72353181,266.2,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248466.97092902,480758.9693807,m440,w120,mk_1,3,Hw,NA,NA,LS,9.4,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,1,NA,5.9,239.5,NA,NA,mature,0,0,NA,15.72353181,255.2,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248465.9589063,480759.41275631,m441,w48,mk_1,3,Hw,NA,NA,LS,39.3,38.7,Y,Y,2,2,2,Y,7,Y,C,NA,NA,4,NA,-,small crown,6.8,245.3,NA,NA,mature,6,6,37.7,15.72353181,261,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248464.52953034,480759.534026038,m442,w17,mk_1,3,Hw,NA,NA,LS,10.5,NA,Y,Y,2,0,0,Y,8,N,S,NA,NA,-,NA,1,NA,8.2,247.7,NA,NA,mature,2,2,NA,15.72353181,263.4,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248467.02382426,480763.885630643,m443,w2,mk_1,3,Hw,NA,NA,LS,13.8,NA,Y,Y,1,0,0,N,-,N,I,NA,NA,-,NA,1,NA,6.6,285.4,NA,NA,mature,1,1,NA,15.72353181,301.1,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248467.38174747,480764.90251313,m444,w4,mk_1,3,Hw,NA,NA,SN,30,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,-,NA,-,NA,6.9,294.2,NA,NA,mature,NA,DU,NA,15.72353181,309.9,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248466.49021254,480764.539279525,m445,w16,mk_1,3,Hw,NA,NA,LS,49,42.6,Y,Y,2,2,2,Y,7,N,C,NA,NA,2,NA,2,NA,7.4,287.6,NA,NA,mature,6,6,41.6,15.72353181,303.3,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248471.25415814,480766.305805392,m446,w41,mk_1,3,Hw,NA,NA,LS,11,NA,N,-,0,0,0,-,-,-,I,NA,NA,-,NA,1,On upended root ball 1.5m off the ground,6,330.6,NA,NA,mature,0,0,NA,15.72353181,346.3,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248472.77012059,480763.875185063,m447,w45,mk_1,3,Dr,NA,NA,LS,15.8,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,1,NA,1,On upended root ball 1.5m off the ground,3.4,345.9,NA,NA,mature,NA,-,NA,15.72353181,1.6,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248472.7924579,480764.674873155,m448,w37,mk_1,3,Hw,NA,NA,LS,10.3,NA,N,-,0,0,0,-,-,-,I,NA,NA,1,NA,1,On upended root ball 1.5m off the ground,4.2,345.9,NA,NA,mature,0,0,NA,15.72353181,1.6,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248475.537908,480761.373633049,m449,w10,mk_1,3,Hw,NA,NA,LS,11.1,NA,Y,Y,1,0,0,N,-,N,I,NA,NA,1,NA,1,NA,3,56.9,NA,NA,mature,1,1,NA,15.72353181,72.6,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248476.02513061,480762.473477845,m450,w60,mk_1,3,Hw,NA,NA,LS,16.5,NA,Y,N,1,0,0,N,-,N,I,NA,NA,-,NA,1,NA,3.9,43.5,NA,NA,mature,1,1,NA,15.72353181,59.2,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248477.66994162,480764.478063673,m451,w111,mk_1,3,Hw,NA,NA,LS,13.7,NA,N,-,0,0,0,-,-,-,I,NA,NA,-,NA,1,NA,6.4,35.6,NA,NA,mature,0,0,NA,15.72353181,51.3,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248480.14635546,480765.845089817,m452,w122,mk_1,3,Hw,NA,NA,LS,13,NA,N,-,0,0,0,-,-,-,S,NA,NA,-,NA,1,NA,9.2,38.6,NA,NA,mature,0,0,NA,15.72353181,54.3,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248481.44478775,480764.621881947,m453,w58,mk_1,3,Cw,NA,NA,LS,87.5,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,2,NA,1,NA,9.7,49,NA,NA,mature,NA,-,NA,15.72353181,64.7,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248482.84438054,480764.400475881,m454,w69,mk_1,3,Hw,NA,NA,LS,22.9,NA,N,-,0,0,0,-,-,-,S,NA,NA,-,NA,1,Inbetween big fir and cedar,10.9,53.2,NA,NA,mature,0,0,NA,15.72353181,68.9,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248477.37335455,480760.34527897,m455,w124,mk_1,3,Hw,NA,NA,LS,9.2,NA,Y,Y,0,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,4.7,75.9,NA,NA,mature,0,IBLC,NA,15.72353181,91.6,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248477.72724244,480759.244952313,m456,w56,mk_1,3,Hw,NA,NA,LS,21.8,NA,Y,Y,1,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,5.2,88,NA,NA,mature,1,1,NA,15.72353181,103.7,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248477.14435108,480758.019566934,m457,w7,mk_1,3,Hw,NA,NA,LS,9.2,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,1,NA,5.1,103.1,NA,NA,mature,0,0,NA,15.72353181,118.8,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248474.26131196,480758.810915391,m458,w39,mk_1,3,Hw,NA,NA,LS,20.7,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,2.3,120.7,NA,NA,mature,0,0,NA,15.72353181,136.4,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248489.68153735,480757.369221257,m459,y60,mk_1,4,Hw,NA,NA,DS,10.5,NA,N,-,NA,NA,NA,-,-,-,-,DRA,NA,NA,NA,-,NA,2.6,214.8,NA,NA,mature,NA,DU,NA,15.72353181,230.5,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248488.51624226,480757.117383752,m460,y28,mk_1,4,Hw,NA,NA,LS,17,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,3.7,223.3,NA,NA,mature,0,0,NA,15.72353181,239,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248486.65796895,480757.703483318,m461,y53,mk_1,4,Hw,NA,NA,LS,14.7,NA,N,-,0,0,0,-,-,-,I,NA,NA,1,NA,1,NA,5.2,239.6,NA,NA,mature,0,0,NA,15.72353181,255.3,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248486.69014528,480758.006248164,m462,y59,mk_1,4,Hw,NA,NA,LS,26,NA,N,-,0,0,0,-,-,-,I,IB,NA,NA,NA,1,NA,5.1,242.8,NA,NA,mature,0,0,NA,15.72353181,258.5,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248489.40782835,480759.772628434,m463,y29,mk_1,4,Hw,NA,NA,LS,20.2,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,2.4,272.5,NA,NA,mature,0,0,NA,15.72353181,288.2,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248488.21359624,480760.562562659,m464,y69,mk_1,4,Hw,NA,NA,LS,10.8,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,3.8,278.2,NA,NA,mature,0,0,NA,15.72353181,293.9,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248491.14240317,480761.462816534,m465,y39,mk_1,4,Hw,NA,NA,LS,19.2,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,2.5,331.7,NA,NA,mature,0,0,NA,15.72353181,347.4,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248492.09213578,480761.388712955,m466,y51,mk_1,4,Hw,NA,NA,DS,9.7,NA,N,-,NA,NA,NA,-,-,-,-,DRA,NA,NA,NA,-,NA,2.4,354,NA,NA,mature,NA,DU,NA,15.72353181,9.7,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248492.65455835,480761.86297241,m467,y49,mk_1,4,Hw,NA,NA,LS,10.7,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,3,3.1,NA,NA,mature,0,0,NA,15.72353181,18.8,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248494.06381458,480762.961853219,m468,y107,mk_1,4,Hw,NA,NA,LS,19.2,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,4.6,15.4,NA,NA,mature,0,0,NA,15.72353181,31.1,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248489.45948254,480764.051421383,m469,y106,mk_1,4,Hw,NA,NA,LS,11.2,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,1,NA,5.5,320.4,NA,NA,mature,0,0,NA,15.72353181,336.1,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248490.07845299,480765.114011978,m470,y125,mk_1,4,Hw,NA,NA,LS,11.3,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,1,NA,6.3,329.5,NA,NA,mature,0,0,NA,15.72353181,345.2,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248490.62606033,480766.043194935,m471,y63,mk_1,4,Hw,NA,NA,LS,11.5,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,-,NA,7.1,335.7,NA,NA,mature,0,0,NA,15.72353181,351.4,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248489.26067541,480765.801612552,m472,y110,mk_1,4,Fd,NA,NA,LS,167,NA,-,-,NA,NA,NA,-,-,-,D,NA,NA,NA,NA,1,NA,7.2,324.6,NA,NA,mature,NA,-,NA,15.72353181,340.3,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248491.82388527,480765.021480286,m473,y10,mk_1,4,Hw,NA,NA,LS,14.1,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,6,345.6,NA,NA,mature,0,0,NA,15.72353181,1.3,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248493.17497048,480764.732508735,m474,y108,mk_1,4,Hw,NA,NA,DS,11.1,NA,N,-,NA,NA,NA,-,-,-,-,IB,AX,NA,NA,-,NA,5.9,358.9,NA,NA,mature,NA,DU,NA,15.72353181,14.6,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248496.10348963,480763.516502459,m475,y65,mk_1,4,Hw,NA,NA,LS,17.9,NA,N,-,0,0,0,-,-,-,I,NA,NA,1,NA,1,NA,6.3,28.8,NA,NA,mature,0,0,NA,15.72353181,44.5,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248493.11181336,480760.427330736,m476,y19,mk_1,4,Hw,NA,NA,LS,17.9,NA,N,-,0,0,0,-,-,-,I,NA,NA,1,NA,1,NA,2,29.7,NA,NA,mature,0,0,NA,15.72353181,45.4,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248495.12576665,480759.678859231,m477,y123,mk_1,4,Hw,NA,NA,LS,13.5,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,3.5,63.5,NA,NA,mature,0,0,NA,15.72353181,79.2,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248495.02454162,480760.6217419,m478,y68,mk_1,4,Fd,NA,NA,LS,118.9,NA,-,-,NA,NA,NA,-,-,-,D,NA,NA,NA,NA,2,NA,3.7,48.7,NA,NA,mature,NA,-,NA,15.72353181,64.4,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248498.9682543,480761.529899419,m479,y64,mk_1,4,Hw,NA,NA,LS,21.8,NA,N,-,0,0,0,-,-,-,I,NA,NA,1,NA,1,NA,7.7,55.3,NA,NA,mature,0,0,NA,15.72353181,71,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248497.13269252,480755.853998966,m480,y25,mk_1,4,Hw,NA,NA,LS,13.7,NA,N,-,0,0,0,-,-,-,S,NA,NA,-,NA,1,NA,6.3,104.5,NA,NA,mature,0,0,NA,15.72353181,120.2,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248495.24705339,480753.82480959,m481,y7,mk_1,4,Cw,NA,NA,LS,45,NA,-,-,NA,NA,NA,-,-,-,C,AX,NA,2,NA,2,NA,6.3,129.9,NA,NA,mature,NA,-,NA,15.72353181,145.6,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248491.53144201,480755.82684499,m482,y54,mk_1,4,Hw,NA,NA,LS,16,NA,N,-,0,0,0,-,-,-,S,NA,NA,1,2,1,NA,3.2,167.1,NA,NA,mature,0,0,NA,15.72353181,182.8,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248490.72702296,480756.714999087,m483,y8,mk_1,4,Cw,NA,NA,LS,73,NA,-,-,NA,NA,NA,-,-,-,C,AX,NA,5,NA,2,NA,2.5,186.9,NA,NA,mature,NA,-,NA,15.72353181,202.6,NA,NA,NA,1248491.68776127,480759.02302463,N,mature
1248478.65828928,480758.850937765,m484,w115,mk_1,3,Hw,NA,NA,LS,10.6,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,6.2,89.5,NA,NA,mature,0,0,NA,15.72353181,105.2,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1248469.46626378,480761.600259607,m485,w70,mk_1,3,Hw,NA,NA,SN,51,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,3.4,273.6,NA,NA,mature,NA,DU,NA,15.72353181,289.3,NA,NA,NA,1248472.67518701,480760.476510672,N,mature
1267909.69382195,475518.945506898,m486,y55,mi_2,14,Hw,NA,NA,SN,12,NA,N,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,-,NA,1,240.7,NA,NA,mature,NA,DU,NA,15.66195716,256.4,NA,NA,NA,1267910.66578295,475519.180649011,N,mature
1267909.48088638,475518.99085933,m487,y101,mi_2,14,Cw,NA,NA,LS,13.7,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,1,NA,1.2,245.2,NA,NA,mature,NA,-,NA,15.66195716,260.9,NA,NA,NA,1267910.66578295,475519.180649011,N,mature
1267906.05213519,475518.283846733,m488,y100,mi_2,14,Hw,NA,NA,LS,14.3,NA,Y,N,2,1,1,N,-,N,I,NA,NA,NA,NA,2,NA,4.7,243.3,NA,NA,mature,4,4,NA,15.66195716,259,NA,NA,NA,1267910.66578295,475519.180649011,N,mature
1267906.08852733,475519.63751986,m489,y123,mi_2,14,Hw,NA,NA,LS,20.4,NA,Y,N,2,2,1,Y,4,N,I,NA,NA,NA,NA,1,NA,4.6,260,NA,NA,mature,5,5,NA,15.66195716,275.7,NA,NA,NA,1267910.66578295,475519.180649011,N,mature
1267905.28886958,475518.681847839,m490,y112,mi_2,14,Cw,NA,NA,LS,26.6,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,1,NA,1,NA,5.4,249,NA,NA,mature,NA,-,NA,15.66195716,264.7,NA,NA,NA,1267910.66578295,475519.180649011,N,mature
1267910.22913322,475525.747183973,m491,w6,mi_2,15,Hw,NA,NA,LS,63.2,NA,Y,Y,2,2,1,Y,4,N,D,NA,NA,1,NA,1,Forked with m492,3.3,228,NA,NA,mature,5,5,NA,15.66195716,243.7,NA,NA,NA,1267913.18753844,475527.209318903,N,mature
1267909.88423511,475526.052518528,m492,w62,mi_2,15,Hw,NA,NA,SN,16.7,NA,N,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,1,Forked with m491,3.5,235,NA,NA,mature,NA,DU,NA,15.66195716,250.7,NA,NA,NA,1267913.18753844,475527.209318903,N,mature
1267906.62542628,475525.426432488,m493,w42,mi_2,15,Hw,NA,NA,LS,35.8,NA,Y,Y,2,1,1,Y,1,N,C,NA,NA,NA,NA,1,NA,6.8,239.1,NA,NA,mature,4,4,NA,15.66195716,254.8,NA,NA,NA,1267913.18753844,475527.209318903,N,mature
1267906.18904381,475526.013044308,m494,w105,mi_2,15,Hw,NA,NA,LS,27.1,NA,Y,N,1,1,0,N,-,N,I,NA,NA,NA,NA,2,NA,7.1,244.6,NA,NA,mature,2,2,NA,15.66195716,260.3,NA,NA,NA,1267913.18753844,475527.209318903,N,mature
1267911.98877375,475527.154883317,m495,w4,mi_2,15,Cw,NA,NA,LS,32,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,1,NA,1.2,251.7,NA,NA,mature,NA,-,NA,15.66195716,267.4,NA,NA,NA,1267913.18753844,475527.209318903,N,mature
1267913.33019304,475528.501468145,m496,w16,mi_2,15,Hw,NA,NA,LS,38.5,NA,Y,N,1,1,0,N,-,N,C,NA,NA,NA,NA,1,NA,1.3,350.6,NA,NA,mature,2,2,NA,15.66195716,6.3,NA,NA,NA,1267913.18753844,475527.209318903,N,mature
1267910.80428101,475530.039528086,m497,w125,mi_2,15,Hw,NA,NA,LS,19.9,NA,Y,N,2,1,0,Y,1,Y,I,NA,NA,1,NA,1,NA,3.7,304.2,NA,NA,mature,3,3,NA,15.66195716,319.9,NA,NA,NA,1267913.18753844,475527.209318903,N,mature
1267906.52795856,475530.882518856,m498,y15,mi_2,16,Hw,NA,NA,LS,49.5,NA,Y,N,2,1,0,N,-,N,C,NA,NA,1,NA,1,NA,2.2,142.2,NA,NA,mature,3,3,NA,15.66195716,157.9,NA,NA,NA,1267905.70026518,475532.920881844,N,mature
1267904.78066046,475529.440317645,m499,y109,mi_2,16,Fd,NA,NA,SN,10.2,NA,-,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,-,NA,3.6,179.1,NA,NA,mature,NA,-,NA,15.66195716,194.8,NA,NA,NA,1267905.70026518,475532.920881844,N,mature
1267902.66939593,475530.466532319,m500,y119,mi_2,16,Hw,NA,NA,SN,17.8,NA,N,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,-,NA,3.9,215.3,NA,NA,mature,NA,DU,NA,15.66195716,231,NA,NA,NA,1267905.70026518,475532.920881844,N,mature
1267902.2689274,475528.622519246,m501,y10,mi_2,16,Hw,NA,NA,LS,31,NA,Y,N,1,1,0,N,-,N,C,NA,NA,NA,NA,1,NA,5.5,202.9,NA,NA,mature,2,2,NA,15.66195716,218.6,NA,NA,NA,1267905.70026518,475532.920881844,N,mature
1267902.17921532,475526.185734642,m502,y63,mi_2,16,Hw,NA,NA,LS,13.9,NA,N,-,0,0,0,-,-,-,S,NA,NA,4,NA,2,NA,7.6,191.9,NA,NA,mature,0,0,NA,15.66195716,207.6,NA,NA,NA,1267905.70026518,475532.920881844,N,mature
1267899.9022527,475533.072708144,m503,y111,mi_2,16,Hw,NA,NA,LS,26.3,NA,Y,N,2,1,0,N,-,N,C,NA,NA,-,NA,1,NA,5.8,255.8,NA,NA,mature,3,3,NA,15.66195716,271.5,NA,NA,NA,1267905.70026518,475532.920881844,N,mature
