X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm
1043658.16292951,574051.524759239,m19,w3,cr_1,27,Hw,,,LS,16.4,,Y,Y,2,2,1,Y,"7",Y,I,,,"-","-","1",,4.9,175.7,,,mature,5,"5",16.3597825934248,192.1,,,,1043659.19006047,574056.315897099
1043655.3780236,574052.213656866,m20,w71,cr_1,27,Hw,,,LS,23.8,,Y,Y,2,2,2,Y,"7",Y,I,,,"-","-","1",,5.6,206.5,,,mature,6,"6",16.3597825934248,222.9,,,,1043659.19006047,574056.315897099
1043654.82897352,574053.483774117,m21,w100,cr_1,27,Hw,,,LS,16.5,,Y,Y,2,2,1,Y,"1",Y,S,,,"1","-","1",,5.2,220.6,,,mature,5,"5",16.3597825934248,237,,,,1043659.19006047,574056.315897099
1043654.30849524,574051.87401451,m22,w17,cr_1,27,Hw,,,RD,12.4,,Y,Y,2,2,2,Y,"1",N,"-",DRA,,"1","-","-",,6.6,211.3,,,mature,6,"6",16.3597825934248,227.7,,,,1043659.19006047,574056.315897099
1043653.53275628,574052.916645805,m23,w7,cr_1,27,Hw,,,LS,30.8,25.7,Y,Y,2,2,2,Y,"7",Y,C,,,"-","-","1",,6.6,222.6,,,mature,6,"6",16.3597825934248,239,,,,1043659.19006047,574056.315897099
1043657.22044496,574055.968600744,m24,w121,cr_1,27,Hw,,,LS,52.6,32.7,Y,Y,2,2,2,Y,"7",Y,C,,,"-","-","1",,2,243.6,,,mature,6,"6",16.3597825934248,260,,,,1043659.19006047,574056.315897099
1043657.96559288,574055.637163631,m25,w52,cr_1,27,Hw,,,RD,11.1,,Y,Y,2,2,2,Y,"2",N,"-",DRA,,,"-","-",,1.4,224.6,,,mature,6,"6",16.3597825934248,241,,,,1043659.19006047,574056.315897099
1043667.4357196,574066.42358306,m26,y20,cr_1,26,Mb,,,LS,45.8,,"-","-",,,,"-","-","-",C,,,"1","-","1",,3.4,304.4,,,mature,,"-",16.3597825934248,320.8,,,,1043669.58461923,574063.788771799
1043668.19191456,574067.324358557,m27,y59,cr_1,26,Hw,,,LS,38,26.8,Y,Y,2,2,2,Y,"7",Y,C,,,"-","-","1",,3.8,322.1,,,mature,6,"6",16.3597825934248,338.5,,,,1043669.58461923,574063.788771799
1043669.3959117,574065.679377382,m28,y1,cr_1,26,Fd,,,LS,84,,"-","-",,,,"-","-","-",D,,,"1","-","1",,1.9,337.9,,,mature,,"-",16.3597825934248,354.3,,,,1043669.58461923,574063.788771799
1043672.97118183,574069.336851981,m29,y126,cr_1,26,Hw,,,LS,33.2,28.4,Y,Y,2,2,1,Y,"4",Y,C,,,"1","-","1",,6.5,15,,,mature,5,"5",16.3597825934248,31.4,,,,1043669.58461923,574063.788771799
1043675.96400405,574064.302044914,m30,y53,cr_1,26,Cw,,,LS,136,,"-","-",,,,"-","-","-",D,AX,,"-","-","1",,6.4,69,,,mature,,"-",16.3597825934248,85.4,,,,1043669.58461923,574063.788771799
1043672.38926511,574062.049817674,m31,y16,cr_1,26,Hw,,,LS,28.5,,Y,Y,2,2,1,Y,"4",Y,I,,,"-","-","1",,3.3,105.4,,,mature,5,"5",16.3597825934248,121.8,,,,1043669.58461923,574063.788771799
1043671.32485398,574058.676865794,m32,y130,cr_1,26,Hw,,,LS,34,32.8,Y,Y,2,2,2,Y,"7",Y,C,,,"-","-","2",,5.4,144.8,,,mature,6,"6",16.3597825934248,161.2,,,,1043669.58461923,574063.788771799
1043667.84027106,574058.890073044,m33,y10,cr_1,26,Hw,,,LS,13.9,,Y,Y,2,1,1,Y,"8",N,I,,,"-","-","1",pg. 2/2,5.2,183.2,,,mature,4,"4",16.3597825934248,199.6,,,,1043669.58461923,574063.788771799
1043665.55725363,574054.526465047,m34,w119,cr_1,26,Mb,,,LS,47.8,,"-","-",,,,"-","-","-",C,,,"5","-","1",,10.1,187.1,,,mature,,"-",16.3597825934248,203.5,,,,1043669.58461923,574063.788771799
1043666.04290793,574052.952892458,m35,w25,cr_1,26,Hw,,,LS,39.3,33,Y,Y,2,2,1,Y,"4",Y,C,,,"-","-","1",creek bank edge tree,11.4,181.7,,,mature,5,"5",16.3597825934248,198.1,,,,1043669.58461923,574063.788771799
1043667.79843753,574062.039613447,m36,y12,cr_1,26,Hw,,,SN,49.8,,Y,"-",,,,"-","-","-","-",AX,,"-","-","-",,2.5,209.2,,,mature,,DI,16.3597825934248,225.6,,,,1043669.58461923,574063.788771799
1043664.6982176,574062.010267053,m37,y69,cr_1,26,Cw,,,DS,9,,"-","-",,,,"-","-","-","-",DRA,,"-","-","-",,5.2,233.6,,,mature,,"-",16.3597825934248,250,,,,1043669.58461923,574063.788771799
1043663.26892124,574061.552265842,m38,y55,cr_1,26,Cw,,,LS,13.2,,"-","-",,,,"-","-","-",S,,,"-","-","1",,6.7,234.1,,,mature,,"-",16.3597825934248,250.5,,,,1043669.58461923,574063.788771799
1043662.20938602,574061.576095796,m39,y23,cr_1,26,Cw,,,LS,16,,"-","-",,,,"-","-","-",S,,,"-","-","1",,7.7,236.9,,,mature,,"-",16.3597825934248,253.3,,,,1043669.58461923,574063.788771799
1043673.34592298,574073.381253305,m40,w111,cr_1,25,Hw,,,LS,41.2,27.7,Y,Y,2,2,1,Y,"4",Y,C,,,"1","-","1",,7.3,268.5,,,mature,5,"5",16.3597825934248,284.9,,,,1043680.40046836,574071.504183915
1043684.87870245,574074.866537177,m41,w5,cr_1,25,Hw,,,LS,48.3,31.9,Y,N,2,2,1,Y,"4",Y,C,,,"-","-","1",,5.6,36.7,,,mature,5,"5",16.3597825934248,53.1,,,,1043680.40046836,574071.504183915
1043682.60945269,574068.290091779,m42,w66,cr_1,25,Hw,,,LS,31.8,,Y,Y,2,2,1,Y,"4",Y,C,,,"1","-","1",,3.9,129.1,,,mature,5,"5",16.3597825934248,145.5,,,,1043680.40046836,574071.504183915
1043680.01927454,574068.528500587,m43,w115,cr_1,25,Hw,,,LS,16.5,,Y,Y,2,1,0,Y,"1",Y,S,,,"1","-","1",,3,170.9,,,mature,3,"3",16.3597825934248,187.3,,,,1043680.40046836,574071.504183915
1264036.72126753,476877.941944011,m44,y101,mi_1,21,Hw,,,LS,45.4,,Y,N,2,2,1,Y,"4",N,C,AX,,"-","-","1","DBH @ 1.2m, 1.3m inaccessible",6.7,155.7,,,mature,5,"5",15.6749747447291,171.4,,,,1264035.71938073,476884.566611764
1264036.01247935,476878.57377494,m45,y100,mi_1,21,Hw,,,LS,60.1,41.5,Y,N,2,2,1,Y,"4",N,C,,,"-","-","2","DBH @ 1.2m, 1.3m inaccessible",6,161.5,,,mature,5,"5",15.6749747447291,177.2,,,,1264035.71938073,476884.566611764
1264038.20591037,476880.460863315,m46,y103,mi_1,21,Hw,,,LS,12.5,,Y,Y,0,1,0,N,"-",N,S,NX,,"-","-","1",,4.8,133.1,,,mature,1,"1",15.6749747447291,148.8,,,,1264035.71938073,476884.566611764
1264032.62328636,476879.780778536,m47,y105,mi_1,21,Ep,,,DS,35.6,,"-","-",,,,"-","-","-","-",,,"5","6","-",,5.7,197.2,,,mature,,"-",15.6749747447291,212.9,,,,1264035.71938073,476884.566611764
1264032.12439327,476881.386035533,m48,y106,mi_1,21,Hw,,,LS,14.1,,N,"-",0,0,0,"-","-","-",S,,,"-","-","1",j shaped,4.8,212.8,,,mature,0,"0",15.6749747447291,228.5,,,,1264035.71938073,476884.566611764
1264030.98008369,476882.426737099,m49,y107,mi_1,21,Hw,,,LS,13.1,,N,"-",0,0,0,"-","-","-",S,,,"1","-","2",,5.2,230,,,mature,0,"0",15.6749747447291,245.7,,,,1264035.71938073,476884.566611764
1264031.39154483,476883.33379528,m50,y108,mi_1,21,Hw,,,LS,57.5,40.6,Y,Y,1,1,0,N,"-","-",C,,,"-","-","1",,4.5,238.4,,,mature,2,"2",15.6749747447291,254.1,,,,1264035.71938073,476884.566611764
1264033.47733289,476886.24387784,m51,y110,mi_1,21,Hw,,,LS,23.8,,Y,Y,0,1,0,N,"-","-",I,,,"1","-","2",,2.8,291.1,,,mature,1,"1",15.6749747447291,306.8,,,,1264035.71938073,476884.566611764
1264034.79297471,476888.148758033,m52,y115,mi_1,21,Hw,,,LS,42.9,,Y,Y,2,0,1,Y,"1",N,C,,,"5","-","1",Leaning ~ 60 deg,3.7,329.8,,,mature,3,"3",15.6749747447291,345.5,,,,1264035.71938073,476884.566611764
1264034.71717488,476889.770992941,m53,y116,mi_1,21,Cw,,,LS,29.9,,"-","-",,,,"-","-","-",I,,,"-","-","1",,5.3,333.4,,,mature,,"-",15.6749747447291,349.1,,,,1264035.71938073,476884.566611764
1264038.49435428,476887.981215955,m54,y114,mi_1,21,Hw,,,LS,39.1,,Y,Y,2,1,0,Y,"1",N,C,,,"-","-","1",,4.4,23.4,,,mature,3,"3",15.6749747447291,39.1,,,,1264035.71938073,476884.566611764
1264040.37589558,476885.204474955,m55,y113,mi_1,21,Hw,,,LS,60.4,,Y,Y,2,2,0,Y,"4",N,C,AX,,"1","-","1",forked with m56,4.7,66.5,,,mature,4,"4",15.6749747447291,82.2,,,,1264035.71938073,476884.566611764
1264039.41361155,476884.773151333,m56,y112,mi_1,21,Hw,,,LS,64.8,39.3,Y,Y,2,1,0,Y,"4",N,C,,,"1","-","1",forked with m55,3.7,71.1,,,mature,3,"3",15.6749747447291,86.8,,,,1264035.71938073,476884.566611764
1264038.23665499,476883.590225425,m57,y111,mi_1,21,Hw,,,LS,20.4,,N,"-",0,0,0,"-","-","-",S,,,"-","-","2",,2.7,95.5,,,mature,0,"0",15.6749747447291,111.2,,,,1264035.71938073,476884.566611764
1264039.3311806,476891.452348441,m58,w42,mi_1,22,Hw,,,LS,14.6,,Y,Y,0,1,0,Y,"8",N,S,,,"-","-","1",,6.4,179.4,,,mature,1,"1",15.6749747447291,195.1,,,,1264040.99840946,476897.631373279
1264036.62058582,476890.345451223,m59,w41,mi_1,22,Hw,,,LS,20.8,,Y,Y,2,1,1,N,"-","-",S,,,"1","-","2",,8.5,195.3,,,mature,4,"4",15.6749747447291,211,,,,1264040.99840946,476897.631373279
1264035.69148269,476893.379723215,m60,w45,mi_1,22,Hw,,,DS,18.6,,N,"-",,,,"-","-","-",S,DRA,,"1","-","-",,6.8,215.6,,,mature,,DU,15.6749747447291,231.3,,,,1264040.99840946,476897.631373279
1264034.41907647,476893.631076117,m61,w44,mi_1,22,Hw,,,LS,57,35.9,Y,Y,2,1,1,Y,"1",N,C,,,"-","-","1",,7.7,223,,,mature,4,"4",15.6749747447291,238.7,,,,1264040.99840946,476897.631373279
1264037.70924743,476900.401104886,m62,w2,mi_1,22,Hw,,,LS,20.3,,Y,Y,2,2,1,Y,"1",N,I,,,"-","-","1",,4.3,294.4,,,mature,5,"5",15.6749747447291,310.1,,,,1264040.99840946,476897.631373279
1264039.57922694,476899.441323829,m63,w1,mi_1,22,Hw,,,DS,17,,Y,"-",,,,"-","-","-","-",DRA,,"1","-","-",,2.3,306.2,,,mature,,DI,15.6749747447291,321.9,,,,1264040.99840946,476897.631373279
1264044.67862779,476901.718669819,m64,w34,mi_1,22,Hw,,,LS,42.6,32.2,Y,Y,2,2,1,Y,"7",N,I,,,"1","-","1",,5.5,26.3,,,mature,5,"5",15.6749747447291,42,,,,1264040.99840946,476897.631373279
1264043.84781377,476899.663833624,m65,w40,mi_1,22,Hw,,,LS,19.7,,Y,Y,2,2,1,N,"-","-",S,,,"-","-","2",,3.5,38.8,,,mature,5,"5",15.6749747447291,54.5,,,,1264040.99840946,476897.631373279
1264044.99363401,476897.826772358,m66,w38,mi_1,22,Hw,,,DS,15.1,,Y,"-",,,,"-","-","-","-",DRA,,"-","-","-",,4,71.5,,,mature,,DI,15.6749747447291,87.2,,,,1264040.99840946,476897.631373279
1264046.94920227,476899.371506874,m67,w72,mi_1,22,Hw,,,DS,11.3,,Y,"-",,,,"-","-","-","-",DRA,,"-","-","-",,6.2,58,,,mature,,DI,15.6749747447291,73.7,,,,1264040.99840946,476897.631373279
1264047.75031139,476899.478484628,m68,w71,mi_1,22,Hw,,,LS,12.7,,Y,Y,0,0,0,N,"-","-",S,NX,,"-","-","1",,7,59,,,mature,0,IBLC,15.6749747447291,74.7,,,,1264040.99840946,476897.631373279
1264048.74795518,476899.165824653,m69,w68,mi_1,22,Hw,,,LS,13.5,,Y,Y,2,0,0,N,"-","-",S,,,"1","-","2",,7.9,63.1,,,mature,2,"2",15.6749747447291,78.8,,,,1264040.99840946,476897.631373279
1264043.57796627,476896.099744525,m70,w3,mi_1,22,Hw,,,LS,70,36.8,Y,Y,2,2,1,Y,"7",N,D,AX,,"-","-","1",,3,105,,,mature,5,"5",15.6749747447291,120.7,,,,1264040.99840946,476897.631373279
1264046.67498996,476906.529688296,m71,y63,mi_1,23,Hw,,,LS,90.3,40.9,Y,N,2,2,1,Y,"4",N,D,AX,,"-","-","1",,7.5,251.1,,,mature,5,"5",15.6749747447291,266.8,,,,1264054.1632957,476906.948349583
1264055.36957994,476904.092674826,m72,y64,mi_1,23,Hw,,,LS,40.2,27.2,Y,Y,2,1,1,Y,"4",Y,C,,,"1","-","1",,3.1,141.4,,,mature,4,"4",15.6749747447291,157.1,,,,1264054.1632957,476906.948349583
1264053.16642302,476904.655699397,m73,y71,mi_1,23,Hw,,,LS,21.9,,Y,Y,2,2,2,Y,"7",N,I,NX,,"1","-","2",,2.5,187.8,,,mature,6,"6",15.6749747447291,203.5,,,,1264054.1632957,476906.948349583
1264051.49196547,476903.971103398,m74,y68,mi_1,23,Hw,,,SN,9.4,,Y,"-",,,,"-","-","-","-",,,"5","6","-",,4,206.2,,,mature,,DI,15.6749747447291,221.9,,,,1264054.1632957,476906.948349583
1264049.62508015,476904.21072294,m75,y60,mi_1,23,Hw,,,LS,17.9,,Y,N,1,0,1,N,"-","-",S,,,"1","4","2",,5.3,223.2,,,mature,2,"2",15.6749747447291,238.9,,,,1264054.1632957,476906.948349583
1264049.2683399,476907.170628225,m76,y61,mi_1,23,Hw,,,LS,13.3,,Y,N,0,1,0,N,"-","-",S,,,"-","-","2",,4.9,256.9,,,mature,1,"1",15.6749747447291,272.6,,,,1264054.1632957,476906.948349583
1264051.85753214,476909.167235434,m77,y62,mi_1,23,Hw,,,SN,10.4,,N,"-",,,,"-","-","-","-",,,"-","-","-",,3.2,298.2,,,mature,,DU,15.6749747447291,313.9,,,,1264054.1632957,476906.948349583
1264051.92010087,476910.849384954,m78,y70,mi_1,23,Hw,,,LS,86.9,42.8,Y,Y,2,2,1,Y,"7",N,D,,,"-","-","2",,4.5,314.4,,,mature,5,"5",15.6749747447291,330.1,,,,1264054.1632957,476906.948349583
1264053.38298299,476912.796521271,m79,y67,mi_1,23,Hw,,,LS,18,,Y,Y,2,2,1,Y,"4",Y,S,,,"-","-","2",,5.9,336.7,,,mature,5,"5",15.6749747447291,352.4,,,,1264054.1632957,476906.948349583
1264054.61772025,476908.482461159,m80,y36,mi_1,23,Hw,,,LS,28.6,,Y,Y,2,1,0,Y,"2",N,I,,,"-","-","1",,1.6,0.8,,,mature,3,"3",15.6749747447291,16.5,,,,1264054.1632957,476906.948349583
1264060.66698783,476908.071732278,m81,y58,mi_1,23,Hw,,,DS,12,,Y,"-",,,,"-","-","-","-",DRA,,"-","-","-",,6.6,64.5,,,mature,,DI,15.6749747447291,80.2,,,,1264054.1632957,476906.948349583
1264058.57451598,476906.058891552,m82,y69,mi_1,23,Hw,,,LS,15.4,,Y,Y,1,1,1,N,"-","-",I,,,"-","-","1",,4.5,85.7,,,mature,3,"3",15.6749747447291,101.4,,,,1264054.1632957,476906.948349583
1264058.23479763,476917.839310248,m83,w115,mi_1,24,Hw,,,LS,34.6,,Y,Y,2,1,0,Y,"4",N,I,,,"-","-","1","forked with m84; leaning",5.5,258.2,,,mature,3,"3",15.6749747447291,273.9,,,,1264063.72206116,476917.46522615
1264058.90102447,476918.341357004,m84,w150,mi_1,24,Hw,,,LS,76.2,41,Y,Y,2,2,1,Y,"4",N,D,NX,,"-","-","1","forked with m83; leaning",4.9,264.6,,,mature,5,"5",15.6749747447291,280.3,,,,1264063.72206116,476917.46522615
1264061.62947699,476922.443287168,m85,w116,mi_1,24,Hw,,,LS,9.9,,N,"-",0,0,0,"-","-","-",S,,,"-","-","1",forked top,5.4,321.5,,,mature,0,"0",15.6749747447291,337.2,,,,1264063.72206116,476917.46522615
1264067.59100266,476921.513842167,m86,w120,mi_1,24,Hw,,,DS,10.3,,Y,"-",,,,"-","-","-","-",DRA,,"-","-","-",,5.6,28,,,mature,,DI,15.6749747447291,43.7,,,,1264063.72206116,476917.46522615
1264067.89462472,476920.397752935,m87,w121,mi_1,24,Hw,,,DS,9.8,,Y,"-",,,,"-","-","-","-",,,"-","-","-",,5.1,39.2,,,mature,,DI,15.6749747447291,54.9,,,,1264063.72206116,476917.46522615
1264069.61182426,476918.610080122,m88,w123,mi_1,24,Hw,,,LS,98.1,45.1,Y,Y,2,2,1,Y,"4",N,D,AX,,"-","-","1",,6,63.3,,,mature,5,"5",15.6749747447291,79,,,,1264063.72206116,476917.46522615
1264069.11018909,476917.823105212,m89,w124,mi_1,24,Hw,,,LS,30.3,,Y,Y,1,1,0,N,"-","-",S,,,"-","-","1",,5.4,70.5,,,mature,2,"2",15.6749747447291,86.2,,,,1264063.72206116,476917.46522615
1264064.53599462,476914.681790803,m90,w125,mi_1,24,Hw,,,LS,52.4,32.4,Y,Y,2,1,0,Y,"4",N,C,,,"-","-","1",,2.9,148,,,mature,3,"3",15.6749747447291,163.7,,,,1264063.72206116,476917.46522615
1264066.81808912,476919.491210077,m91,w122,mi_1,24,Hw,,,LS,13.9,,Y,Y,1,1,1,N,"-","-",S,,,"-","-","1",,3.7,41.1,,,mature,3,"3",15.6749747447291,56.8,,,,1264063.72206116,476917.46522615
1048585.02660971,451607.141173614,m92,y4,ph_1,36,Hw,,,LS,19.8,,Y,N,1,0,0,N,"-",N,I,,,,,"1",Forked with m93,3.1,238.9,,,mature,1,"1",16.0861237903866,255,,,,1048588.02097977,451607.943512654
1048585.02660971,451607.141173614,m93,y66,ph_1,36,Hw,,,LS,21.7,,N,"-",0,0,0,"-","-","-",I,,,,,"1",Forked with m92,3.1,238.9,,,mature,0,"0",16.0861237903866,255,,,,1048588.02097977,451607.943512654
1048583.82380051,451607.789609077,m94,y123,ph_1,36,Hw,,,LS,32.9,22.2,Y,Y,0,0,0,N,"-",Y,C,,,,,"1",,4.2,251.8,,,mature,0,IBLC,16.0861237903866,267.9,,,,1048588.02097977,451607.943512654
1048585.92148122,451611.810307949,m95,y102,ph_1,36,Hw,,,LS,39.7,25.7,N,"-",0,0,0,"-","-","-",C,,,,,"1",Forked with m96,4.4,315.4,,,mature,0,"0",16.0861237903866,331.5,,,,1048588.02097977,451607.943512654
1048585.92148122,451611.810307949,m96,y24,ph_1,36,Hw,,,LS,12.7,,N,"-",0,0,0,"-","-","-",S,,,,,"1",Forked with m95,4.4,315.4,,,mature,0,"0",16.0861237903866,331.5,,,,1048588.02097977,451607.943512654
1048587.39824732,451610.775862261,m97,y64,ph_1,36,Hw,,,LS,24.2,,N,"-",0,0,0,"-","-","-",I,,,"1","5","1",,2.9,331.5,,,mature,0,"0",16.0861237903866,347.6,,,,1048588.02097977,451607.943512654
1048588.53082516,451610.083619586,m98,y69,ph_1,36,Hw,,,LS,27.2,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,2.2,357.3,,,mature,0,"0",16.0861237903866,13.4,,,,1048588.02097977,451607.943512654
1048588.98378273,451613.46012488,m99,y14,ph_1,36,Hw,,,LS,26,,N,"-",0,0,0,"-","-","-",I,DS,,,,"1",Stem pustules,5.6,353.8,,,mature,0,"0",16.0861237903866,9.9,,,,1048588.02097977,451607.943512654
1048589.72282552,451613.801304136,m100,y115,ph_1,36,Hw,,,LS,19.8,,N,"-",0,0,0,"-","-","-",I,DS,,,,"1",Stem pustules,6.1,0.1,,,mature,0,"0",16.0861237903866,16.2,,,,1048588.02097977,451607.943512654
1048590.4906891,451612.290987301,m101,y113,ph_1,36,Hw,,,LS,22.2,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,5,13.5,,,mature,0,"0",16.0861237903866,29.6,,,,1048588.02097977,451607.943512654
1048592.00832563,451611.87556975,m102,y67,ph_1,36,Hw,,,LS,13.1,,N,"-",0,0,0,"-","-","-",S,,,"1",,"1",,5.6,29.3,,,mature,0,"0",16.0861237903866,45.4,,,,1048588.02097977,451607.943512654
1048592.44311938,451609.535580879,m103,y38,ph_1,36,Hw,,,LS,9.4,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,4.7,54.1,,,mature,0,"0",16.0861237903866,70.2,,,,1048588.02097977,451607.943512654
1048592.58162613,451608.543933138,m104,y111,ph_1,36,Hw,,,LS,20.1,,Y,Y,0,0,0,Y,"8",N,I,,,,,"1",,4.6,66.4,,,mature,0,IBLC,16.0861237903866,82.5,,,,1048588.02097977,451607.943512654
1048594.80408989,451606.214519564,m105,y103,ph_1,36,Hw,,,LS,26.3,,Y,N,1,0,0,N,"-",N,C,,,,,"1",,7,88.2,,,mature,1,"1",16.0861237903866,104.3,,,,1048588.02097977,451607.943512654
1048590.3208903,451606.730907389,m106,y7,ph_1,36,Hw,,,LS,33,,N,"-",0,0,0,"-","-","-",C,,,,,"1",Clump m106-m109,2.6,101.7,,,mature,0,"0",16.0861237903866,117.8,,,,1048588.02097977,451607.943512654
1048590.3208903,451606.730907389,m107,y117,ph_1,36,Hw,,,LS,15.6,,N,"-",0,0,0,"-","-","-",S,,,,,"1",Clump m106-m110,2.6,101.7,,,mature,0,"0",16.0861237903866,117.8,,,,1048588.02097977,451607.943512654
1048590.3208903,451606.730907389,m108,y119,ph_1,36,Hw,,,LS,36.3,26.4,N,"-",0,0,0,"-","-","-",C,,,,,"1",Clump m106-m111,2.6,101.7,,,mature,0,"0",16.0861237903866,117.8,,,,1048588.02097977,451607.943512654
1048590.3208903,451606.730907389,m109,y45,ph_1,36,Hw,,,LS,10.1,,N,"-",0,0,0,"-","-","-",S,,,"1",,"1",Clump m106-m112,2.6,101.7,,,mature,0,"0",16.0861237903866,117.8,,,,1048588.02097977,451607.943512654
1048587.77536515,451603.550373291,m110,y6,ph_1,36,Hw,,,LS,20.2,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,4.4,167.1,,,mature,0,"0",16.0861237903866,183.2,,,,1048588.02097977,451607.943512654
1048585.74542449,451602.608547969,m111,y114,ph_1,36,Hw,,,LS,39.1,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,5.8,187,,,mature,0,"0",16.0861237903866,203.1,,,,1048588.02097977,451607.943512654
1048585.25770716,451603.538478662,m112,y70,ph_1,36,Hw,,,LS,17.9,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,5.2,196,,,mature,0,"0",16.0861237903866,212.1,,,,1048588.02097977,451607.943512654
1048585.15142744,451603.369054278,m113,y3,ph_1,36,Hw,,,LS,18.1,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,5.4,196,,,mature,0,"0",16.0861237903866,212.1,,,,1048588.02097977,451607.943512654
1048582.15823429,451624.914003308,m114,w20,ph_1,37,Hw,,,LS,24.7,,Y,N,0,0,1,N,"-",N,I,,,,,"1",,3,235.6,,,mature,1,"1",16.0861237903866,251.7,,,,1048585.00651072,451625.855980676
1048583.69426772,451624.940547279,m115,w10,ph_1,37,Hw,,,LS,17.8,,Y,N,1,1,0,N,"-",N,I,,,,,"1",,1.6,219,,,mature,2,"2",16.0861237903866,235.1,,,,1048585.00651072,451625.855980676
1048578.28924527,451628.447957695,m116,w7,ph_1,37,Hw,,,SN,10.8,,N,"-",,,,"-","-","-","-",,,,,"3",,7.2,275,,,mature,,DU,16.0861237903866,291.1,,,,1048585.00651072,451625.855980676
1048577.97810995,451629.238521536,m117,w58,ph_1,37,Hw,,,LS,47.7,,Y,Y,1,1,0,Y,"8",N,C,,,,,"1",,7.8,279.6,,,mature,2,"2",16.0861237903866,295.7,,,,1048585.00651072,451625.855980676
1048581.67111265,451629.974854272,m118,w25,ph_1,37,Hw,,,LS,38.8,27.3,Y,Y,2,0,0,Y,"8",Y,C,,,,,"1",,5.3,304.9,,,mature,2,"2",16.0861237903866,321,,,,1048585.00651072,451625.855980676
