SITE_IDENTIFIER,schedule,IP_UTM,IP_NRTH,IP_EAST,BC_ALBERS_X,BC_ALBERS_Y,Longitude,Latitude,TSA,TSA_DESC,TFL,FIZ,BEC_ZONE,BEC_SBZ,BEC_VAR,owner,SAMPLE_ESTABLISHMENT_TYPE,TOTAL_PERIOD,MGMT_UNIT,OWN_SCHED_DESCRIP,GRID_BASE,GRID_SIZE,SITE_STATUS_CODE
4007494,U,11,5587384,363085,1501540.59813117,625866.515124766,-118.92744279009,50.4225070279603,22,Okanagan TSA,,G,ICH,dw,4,69,PSP_G,30,TSA22_Okanagan,Crown - Misc. Reserves,,,IA
4007495,B,11,5586035,365438,1504043.69316084,624822.629158042,-118.893853791109,50.4109254390393,22,Okanagan TSA,,G,ICH,dw,4,77,PSP_G,51,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007496,C,11,5585902,365325,1503948.32139823,624676.413537493,-118.895395542508,50.4097040772387,22,Okanagan TSA,,G,ICH,dw,4,62,PSP_G,0,TSA22_Okanagan,Crown - Forest Management Unit,,,IA
4007497,B,11,5585735,365195,1503840.35823421,624494.311956536,-118.897164117967,50.4081731870363,22,Okanagan TSA,,G,ICH,dw,4,77,PSP_G,30,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007498,B,11,5585119,365064,1503787.78628957,623866.353747993,-118.898785320549,50.4026062137731,22,Okanagan TSA,,G,ICH,dw,4,77,PSP_G,51,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007499,B,11,5584996,364897,1503637.59886382,623723.289897759,-118.901089686232,50.4014622627083,22,Okanagan TSA,,G,ICH,dw,4,77,PSP_G,51,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007500,B,11,5583444,362197,1501154.54764524,621843.784973829,-118.938490461468,50.3868855527463,22,Okanagan TSA,,G,ICH,dw,4,79,PSP_G,18,TSA22_Okanagan,Crown Tenure - Community Forest Agreement/Schedule B,,,IA
4007501,B,11,5583603,362065,1501003.66605125,621985.061089335,-118.940404530377,50.3882837402406,22,Okanagan TSA,,G,ICH,dw,4,79,PSP_G,30,TSA22_Okanagan,Crown Tenure - Community Forest Agreement/Schedule B,,,IA
4007502,B,11,5583059,362107,1501113.61550984,621450.304910442,-118.939614526667,50.3834039598516,22,Okanagan TSA,,G,ICH,dw,4,79,PSP_G,18,TSA22_Okanagan,Crown Tenure - Community Forest Agreement/Schedule B,,,IA
4007503,B,11,5582970,361932,1500951.21807859,621339.997616726,-118.942041909887,50.3825629417421,22,Okanagan TSA,,G,ICH,dw,4,79,PSP_G,30,TSA22_Okanagan,Crown Tenure - Community Forest Agreement/Schedule B,,,IA
4007504,B,11,5582791,361742,1500785.24085533,621138.466663524,-118.944646971939,50.3809094029478,22,Okanagan TSA,,G,ICH,dw,4,79,PSP_G,51,TSA22_Okanagan,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007578,B,11,5574617,360016,1500099.17449988,612808.027757395,-118.965872349096,50.3070314825491,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,57,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007579,B,11,5574603,359915,1500000.74822937,612781.46261093,-118.967284666686,50.3068816609914,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,43,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007580,B,11,5574604,359817,1499903.41546163,612770.162976588,-118.968660439051,50.3068673594997,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,69,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007581,B,11,5574606,359722,1499808.93296644,612760.232333508,-118.969994477536,50.3068627436759,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,69,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007582,B,11,5574686,360022,1500096.46759269,612877.270330236,-118.965813717098,50.3076530979636,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,72,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007583,B,11,5574690,359916,1499990.82315597,612867.944943662,-118.967302905052,50.307663877902,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,43,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007584,B,11,5574686,359822,1499898.08552457,612852.183970379,-118.968620704203,50.3076055855698,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,43,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007585,B,11,5574681,359716,1499793.57046326,612833.925321709,-118.970106546865,50.3075354352744,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,43,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007586,B,11,5574789,360019,1500080.56700987,612979.132776857,-118.965894004051,50.3085781780645,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,43,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007587,B,11,5574774,359918,1499982.26641015,612951.57495274,-118.967305996286,50.3084193674804,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,69,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007588,B,11,5574773,359818,1499883.20095904,612938.039196112,-118.968709140838,50.308386613217,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,57,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007589,B,11,5574764,359725,1499792.08273748,612917.440679753,-118.970011065243,50.3082836013743,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,69,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007590,B,11,5574852,359978,1500031.99323798,613036.524452789,-118.96649281006,50.3091347040405,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,72,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007591,B,11,5574850,359898,1499952.89151108,613024.504643746,-118.967614898152,50.3090977237226,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,72,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007592,B,11,5574629,360033,1500114.53118679,612822.071409957,-118.96563820566,50.3071433773936,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,43,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007593,B,11,5574629,360033,1500114.53118679,612822.071409957,-118.96563820566,50.3071433773936,22,Okanagan TSA,,G,ICH,xm,1,77,PSP_R,11,TSA22_Okanagan,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4007662,B,11,5429561,414134,1572032.82810209,475723.753024526,-118.174270690123,49.0129624028771,2,Boundary TSA,,E,ICH,xw,,77,PSP_G,26,TSA02_Boundary,Crown Tenure - Woodlot Licence/Schedule B,,,A
4007663,C,11,5437517,412538,1569447.74696725,483408.626608028,-118.197809826197,49.0842911271482,2,Boundary TSA,,E,ICH,xw,,62,PSP_G,10,TSA02_Boundary,Crown - Forest Management Unit,,,IA
4007708,C,11,5441041,386373,1543010.48361141,483613.957389345,-118.557013281351,49.1117056751314,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,47,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007709,C,11,5441037,386535,1543171.92832321,483630.320492687,-118.554793153569,49.1116996195604,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,30,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007710,C,11,5441037,386694,1543329.89146373,483650.272396677,-118.552615240732,49.1117289370511,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,47,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007711,C,11,5441031,386897,1543532.31948282,483669.798716355,-118.549832948861,49.1117123549828,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,30,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007712,C,11,5440072,387891,1544640.00746881,482843.957881211,-118.535951211344,49.1032708454822,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,32,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007713,C,11,5439946,387918,1544682.62021738,482722.453199832,-118.535546470842,49.1021427459662,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,47,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007714,C,11,5439835,387889,1544667.71769307,482608.788942759,-118.535912817777,49.101139324729,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,47,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007715,C,11,5439749,387793,1544583.11821244,482511.496788292,-118.537203625414,49.1003484908371,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,47,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007716,B,11,5431591,383070,1540912.45802313,473833.067661706,-118.59952479481,49.0261121474809,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007717,B,11,5431746,382923,1540746.99163782,473968.252554262,-118.601579576805,49.0274780303955,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,32,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007718,B,11,5431908,383093,1540895.61777828,474150.133960021,-118.599301673865,49.028966992018,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007719,B,11,5433516,384027,1541622.2632769,475861.00895233,-118.586989623446,49.0436026424156,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007720,B,11,5433616,383917,1541500.44722748,475946.324133048,-118.58852291997,49.0444811453764,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007721,B,11,5433493,383787,1541386.68632261,475808.10829763,-118.590265894502,49.0433506233168,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007722,B,11,5431252,384205,1542082.64171918,473639.444797812,-118.583908220599,49.0232779435628,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007723,B,11,5431341,384138,1542004.9253357,473719.248939159,-118.584849736214,49.024065662504,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007724,B,11,5431389,384055,1541916.4457443,473756.410895044,-118.585998338461,49.024481688726,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007725,B,11,5431455,383944,1541797.89146333,473807.900743534,-118.587534967695,49.0250542937319,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,32,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007726,B,11,5431210,384314,1542196.20381166,473611.491075537,-118.58240587688,49.0229207255029,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007727,B,11,5431138,384450,1542340.35017284,473557.191276213,-118.580525841059,49.0222987812223,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007728,B,11,5431061,384517,1542416.56427861,473489.280812544,-118.579587842626,49.0216189316285,2,Boundary TSA,,E,ICH,xw,,79,PSP_G,47,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007729,C,11,5443186,387918,1544276.61340673,485934.052168225,-118.536446289357,49.1312774658063,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,47,TSA02_Boundary,Crown - Forest Management Unit,,,IA
4007730,C,11,5443247,387845,1544196.44708833,485985.356881808,-118.537463578723,49.1318126690838,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,32,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007731,C,11,5443328,387940,1544280.67435847,486077.571397007,-118.536184283823,49.1325583666067,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,47,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007732,C,11,5443422,388033,1544361.28537591,486182.421454752,-118.534935967737,49.1334205840937,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,32,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007733,C,11,5432477,402292,1559900.3402688,477124.591635361,-118.33687644073,49.0374248821752,2,Boundary TSA,,E,IDF,dm,1,62,PSP_G,25,TSA02_Boundary,Crown - Forest Management Unit,,,IA
4007734,C,11,5432316,402132,1559761.56352948,476944.908521087,-118.339026121809,49.0359516150673,2,Boundary TSA,,E,IDF,dm,1,62,PSP_G,27,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007735,B,11,5438696,386838,1543766.25889986,481347.914133985,-118.549986940087,49.0907048041603,2,Boundary TSA,,E,ICH,mk,1,79,PSP_G,30,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4007736,C,11,5437967,396788,1553743.13398555,481874.549358326,-118.413560600563,49.0858984145859,2,Boundary TSA,,E,IDF,dm,1,62,PSP_G,10,TSA02_Boundary,Crown - Forest Management Unit,,,IA
4007737,C,11,5439969,399206,1555894.34115462,484162.746183591,-118.380954014745,49.1043028426227,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,10,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007738,C,11,5441067,402082,1558613.87122492,485612.554587301,-118.341828436493,49.1146417052416,2,Boundary TSA,,E,ICH,mk,1,62,PSP_G,10,TSA02_Boundary,Crown - Forest Management Unit,,,IA
4007759,U,11,5445613,394297,1550309.51875025,489140.74308982,-118.449668288554,49.1542326900462,2,Boundary TSA,,E,IDF,dh,,69,PSP_G,47,TSA02_Boundary,Crown - Misc. Reserves,,,A
4007760,U,11,5445683,394386,1550389.15538073,489221.31126572,-118.448466460839,49.1548774799033,2,Boundary TSA,,E,IDF,dh,,69,PSP_G,0,TSA02_Boundary,Crown - Misc. Reserves,,,IA
4007761,U,11,5445778,394505,1550495.4594238,489330.429798962,-118.446859841692,49.1557522253727,2,Boundary TSA,,E,IDF,dh,,69,PSP_G,32,TSA02_Boundary,Crown - Misc. Reserves,,,IA
4007762,U,11,5445883,394633,1550609.44988506,489450.591974525,-118.445132386804,49.1567184185901,2,Boundary TSA,,E,IDF,dh,,69,PSP_G,32,TSA02_Boundary,Crown - Misc. Reserves,,,A
4007763,U,11,5445985,394748,1550710.90171803,489566.147858652,-118.443582322423,49.1576553803343,2,Boundary TSA,,E,IDF,dh,,69,PSP_G,32,TSA02_Boundary,Crown - Misc. Reserves,,,A
4007764,C,11,5455986,396097,1550796.44968159,499650.151700082,-118.427673333506,49.2478192428876,2,Boundary TSA,,E,IDF,dm,1,62,PSP_G,10,TSA02_Boundary,Crown - Forest Management Unit,,,IA
4007812,C,11,5488906,402547,1553068.66028508,533104.620148622,-118.347147795173,49.5449141306391,2,Boundary TSA,,E,ICH,mw,5,62,PSP_G,10,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007865,C,11,5501929,405598,1554460.98296358,546405.520422011,-118.308113718772,49.6625044990436,2,Boundary TSA,,E,ICH,mw,5,62,PSP_G,29,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007866,C,11,5498835,403920,1553184.04927216,543125.421811341,-118.330600246516,49.6344177494904,2,Boundary TSA,,E,ICH,mw,5,62,PSP_G,29,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007918,C,11,5470737,381401,1534350.58462808,512430.637940634,-118.633904314488,49.3777811854181,2,Boundary TSA,,E,ESSF,mh,,62,PSP_G,11,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007919,C,11,5472851,380850,1533538.43190359,514457.702405398,-118.642125561919,49.3966813091862,2,Boundary TSA,,E,ESSF,mh,,62,PSP_G,30,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007920,C,11,5472795,380806,1533501.75510917,514396.653331797,-118.642714910407,49.396169184098,2,Boundary TSA,,E,ESSF,mh,,62,PSP_G,30,TSA02_Boundary,Crown - Forest Management Unit,,,A
4007921,C,11,5470032,393029,1545986.95720744,513191.298782033,-118.473577874767,49.3735945568906,2,Boundary TSA,,E,IDF,dm,1,62,PSP_G,11,TSA02_Boundary,Crown - Forest Management Unit,,,A
4008033,B,11,5431138,378565,1536493.01473051,472819.214939499,-118.660987977748,49.0211683701764,2,Boundary TSA,TFL8,E,ICH,mk,1,77,PSP_G,43,TFL8_Interfor,Crown Tenure - Woodlot Licence/Schedule B,,,A
4008034,B,11,5431035,379008,1536946.06974797,472772.667681317,-118.654900560362,49.0203292569246,2,Boundary TSA,TFL8,E,ICH,mk,1,77,PSP_G,43,TFL8_Interfor,Crown Tenure - Woodlot Licence/Schedule B,,,A
4008035,B,11,5431104,378565,1536497.26996914,472785.517731095,-118.6609778014,49.0208626490023,2,Boundary TSA,TFL8,E,ICH,mk,1,77,PSP_G,43,TFL8_Interfor,Crown Tenure - Woodlot Licence/Schedule B,,,A
4008036,B,11,5437005,382320,1539489.35439658,479105.030300521,-118.611352951403,49.0746520843733,2,Boundary TSA,TFL8,E,ICH,mk,1,79,PSP_G,43,TFL8_Interfor,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4008037,B,11,5438161,382299,1539323.72975325,480248.198510659,-118.611976829382,49.0850427390993,2,Boundary TSA,TFL8,E,ICH,mk,1,79,PSP_G,43,TFL8_Interfor,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4008038,B,11,5437127,382529,1539681.72370685,479252.166355725,-118.608527796545,49.075789010992,2,Boundary TSA,TFL8,E,ICH,mk,1,79,PSP_G,43,TFL8_Interfor,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4008039,B,11,5437961,370683,1527808.19025705,478593.983928693,-118.77092399395,49.0809137544048,2,Boundary TSA,TFL8,E,IDF,dm,1,77,PSP_G,43,TFL8_Interfor,Crown Tenure - Woodlot Licence/Schedule B,,,A
4008040,B,11,5438231,370852,1527942.31981588,478882.768206978,-118.768697024386,49.0833768547402,2,Boundary TSA,,E,IDF,dm,1,77,PSP_G,20,TSA02_Boundary,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4008041,B,11,5438222,371114,1528203.74205471,478906.668026956,-118.765107821222,49.0833508469646,2,Boundary TSA,,E,IDF,dm,1,77,PSP_G,20,TSA02_Boundary,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4008042,B,11,5437795,371490,1528630.71080135,478530.54313634,-118.759825310317,49.0795901990977,2,Boundary TSA,TFL8,E,IDF,dm,1,77,PSP_G,43,TFL8_Interfor,Crown Tenure - Woodlot Licence/Schedule B,,,A
4008043,,,,,,,,,2,Boundary TSA,,E,IDF,dm,1,,PSP_G,10,TSA02_Boundary,,,,IA
4008044,B,11,5455672,374510,1529393.59539824,496629.938866485,-118.724061088917,49.2409506874161,2,Boundary TSA,TFL8,E,MS,dm,1,72,PSP_G,22,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008045,,,,,,,,,2,Boundary TSA,,E,ICH,mk,1,,PSP_G,10,TSA02_Boundary,,,,IA
4008047,,,,,,,,,2,Boundary TSA,,E,ICH,mk,1,,PSP_G,10,TSA02_Boundary,,,,IA
4008048,B,11,5459684,378078,1532435.14995707,501054.793264087,-118.676285615587,49.2777450448625,2,Boundary TSA,TFL8,E,ICH,mk,1,72,PSP_G,20,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008050,,,,,,,,,2,Boundary TSA,,E,ICH,mk,1,,PSP_G,10,TSA02_Boundary,,,,IA
4008051,B,11,5453145,377694,1532872.67009233,494523.918556051,-118.679566654854,49.2188738834313,2,Boundary TSA,TFL8,E,ICH,mk,1,72,PSP_G,20,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008052,B,11,5453153,377791,1532968.02017214,494544.011756384,-118.678237639004,49.2189651719437,2,Boundary TSA,TFL8,E,ICH,mk,1,72,PSP_G,20,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008053,B,11,5451722,376606,1531970.11212939,492976.824012135,-118.694063400273,49.2058610258064,2,Boundary TSA,TFL8,E,ICH,mk,1,72,PSP_G,20,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008054,B,11,5451888,376498,1531842.0479664,493127.846395388,-118.695596491293,49.2073318375751,2,Boundary TSA,TFL8,E,ICH,mk,1,72,PSP_G,20,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008055,B,11,5454128,368207,1523326.13065975,494309.477603479,-118.810103942141,49.2257444815838,2,Boundary TSA,TFL8,E,IDF,dm,1,72,PSP_G,10,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008056,B,11,5453895,368294,1523441.69817189,494089.39131536,-118.808833178725,49.2236683443585,2,Boundary TSA,TFL8,E,IDF,dm,1,72,PSP_G,10,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008057,B,11,5452097,369745,1525107.94944174,492488.733346176,-118.788332103803,49.207812991873,2,Boundary TSA,TFL8,E,IDF,dm,1,72,PSP_G,21,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008058,B,11,5452667,369448,1524741.61498204,493016.585185886,-118.792593003576,49.2128746010045,2,Boundary TSA,TFL8,E,IDF,dm,1,72,PSP_G,21,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008059,B,11,5452842,369539,1524810.11028166,493201.469061847,-118.791401008576,49.2144673858112,2,Boundary TSA,TFL8,E,IDF,dm,1,72,PSP_G,21,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008060,B,11,5452533,369979,1525285.83203661,492950.269328306,-118.785262233661,49.2117827182899,2,Boundary TSA,TFL8,E,IDF,dm,1,72,PSP_G,21,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008061,B,11,5453380,370895,1526089.71755363,493904.698809301,-118.772963811788,49.2195917365071,2,Boundary TSA,TFL8,E,MS,dm,1,72,PSP_G,21,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008062,B,11,5453530,370023,1525204.78450373,493944.14774702,-118.784981256176,49.2207559880521,2,Boundary TSA,TFL8,E,MS,dm,1,72,PSP_G,21,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008063,B,11,5451790,375027,1530393.1251786,492846.29550749,-118.715752351477,49.2061525125632,2,Boundary TSA,TFL8,E,ICH,mk,1,72,PSP_G,21,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008064,,,,,,,,,2,Boundary TSA,,E,ICH,mk,,,PSP_G,10,TSA02_Boundary,,,,IA
4008065,,,,,,,,,2,Boundary TSA,,E,ICH,mk,1,,PSP_G,10,TSA02_Boundary,,,,IA
4008066,,,,,,,,,2,Boundary TSA,,E,ICH,mk,1,,PSP_G,10,TSA02_Boundary,,,,IA
4008067,B,11,5453306,367529,1522755.50987433,493409.66903602,-118.819139600961,49.2182078412952,2,Boundary TSA,TFL8,E,MS,dm,1,72,PSP_G,10,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008068,B,11,5449756,371725,1527367.68662745,490416.133018976,-118.760413940077,49.1871825434252,2,Boundary TSA,TFL8,E,ICH,mk,1,72,PSP_G,10,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008069,B,11,5448821,374394,1530135.98481898,489823.735854239,-118.723510760598,49.1793281318603,2,Boundary TSA,TFL8,E,ICH,mk,1,72,PSP_G,10,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008070,,,,,,,,,2,Boundary TSA,,E,IDF,dm,1,,PSP_G,10,TSA02_Boundary,,,,IA
4008071,,,,,,,,,2,Boundary TSA,,E,ICH,mk,1,,PSP_G,10,TSA02_Boundary,,,,IA
4008072,B,11,5449532,380145,1535759.81974144,491249.570551707,-118.644844909558,49.1868717024973,2,Boundary TSA,TFL8,E,MS,dm,1,72,PSP_G,10,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008073,B,11,5449673,379963,1535561.36831127,491366.521782865,-118.647383628582,49.1881039249301,2,Boundary TSA,TFL8,E,MS,dm,1,72,PSP_G,10,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008074,B,11,5438908,365752,1522790.85961596,478915.100290768,-118.838729951536,49.0883725534135,2,Boundary TSA,TFL8,E,IDF,dm,1,72,PSP_G,10,TFL8_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4008075,B,11,5433347,369801,1527508.94589625,473910.416322923,-118.78151255992,49.0392426119729,2,Boundary TSA,,E,IDF,dm,1,77,PSP_G,10,TSA02_Boundary,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4008078,B,11,5439350,379493,1536387.08525954,481074.84186297,-118.650744452554,49.0951909519171,2,Boundary TSA,,E,IDF,dm,1,77,PSP_G,10,TSA02_Boundary,Crown Tenure - Woodlot Licence/Schedule B,,,IA
4008079,B,11,5439610,380118,1536975.46558627,481410.921668101,-118.642263838473,49.0976509012516,2,Boundary TSA,,E,IDF,dm,1,79,PSP_G,26,TSA02_Boundary,Crown Tenure - Community Forest Agreement/Schedule B,,,A
