SITE_IDENTIFIER,CLSTR_ID,VISIT_NUMBER,PLOT,PLOT_WT,PLOT_AREA_MAIN,PLOT_AREA_SUBPLOT,BLOWUP_MAIN,BLOWUP_SUBPLOT,PLOT_SHAPE_CODE,F_RAD,PLOT_WIDTH,PLOT_LENGTH,V_BAF,SMALL_TREE_SUBPLOT_RADIUS,PLOT_SLOPE,PLOT_ASPECT,PLOT_ELEVATION
4000360,4000360-PSP4,4,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,15,100,76
4000360,4000360-PSP5,5,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,15,100,76
4000360,4000360-PSP6,6,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,15,100,76
4000361,4000361-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,20,210,60
4000361,4000361-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,20,210,60
4000361,4000361-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,20,210,60
4000361,4000361-PSP4,4,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,20,210,60
4000361,4000361-PSP5,5,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,20,210,60
4000362,4000362-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,45,90,70
4000362,4000362-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,45,90,70
4000362,4000362-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,45,90,70
4000362,4000362-PSP4,4,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,45,90,70
4000362,4000362-PSP5,5,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,45,90,70
4000363,4000363-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,270,18
4000363,4000363-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,270,18
4000363,4000363-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,270,18
4000363,4000363-PSP4,4,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,270,18
4000363,4000363-PSP5,5,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,270,18
4000363,4000363-PSP6,6,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,270,18
4000364,4000364-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,12,315,30
4000364,4000364-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,12,315,30
4000364,4000364-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,12,315,30
4000364,4000364-PSP4,4,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,12,315,30
4000364,4000364-PSP5,5,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,12,315,30
4000364,4000364-PSP6,6,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,12,315,30
4000365,4000365-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,315,15
4000365,4000365-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,315,15
4000365,4000365-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,315,15
4000365,4000365-PSP4,4,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,315,15
4000365,4000365-PSP5,5,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,315,15
4000365,4000365-PSP6,6,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,315,15
4000366,4000366-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,50
4000366,4000366-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,50
4000366,4000366-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,50
4000367,4000367-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,5,90,50
4000367,4000367-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,5,90,50
4000367,4000367-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,5,90,50
4000368,4000368-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,50
4000368,4000368-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,50
4000368,4000368-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,50
4000375,4000375-PSP1,1,1,1,0.0500343869018386,0.00199503699873566,19.9862546924354,501.243836898133,CI,12.62,,,,2.52,25,236,100
4000375,4000375-PSP2,2,1,1,0.0500343869018386,0.00199503699873566,19.9862546924354,501.243836898133,CI,12.62,,,,2.52,25,236,100
4000375,4000375-PSP3,3,1,1,0.0500343869018386,0.00199503699873566,19.9862546924354,501.243836898133,CI,12.62,,,,2.52,25,236,100
4000376,4000376-PSP1,1,1,1,0.0399731222694519,0.00199503699873566,25.0168098768761,501.243836898133,CI,11.28,,,,2.52,5,252,100
4000376,4000376-PSP2,2,1,1,0.0399731222694519,0.00199503699873566,25.0168098768761,501.243836898133,CI,11.28,,,,2.52,5,252,100
4000376,4000376-PSP3,3,1,1,0.0399731222694519,0.00199503699873566,25.0168098768761,501.243836898133,CI,11.28,,,,2.52,5,252,100
4000377,4000377-PSP1,1,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,0,0,1
4000377,4000377-PSP2,2,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,0,0,1
4000377,4000377-PSP3,3,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,0,0,1
4000378,4000378-PSP1,1,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,4,360,75
4000378,4000378-PSP2,2,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,4,360,75
4000379,4000379-PSP1,1,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,3,15,75
4000379,4000379-PSP2,2,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,3,15,75
4000379,4000379-PSP3,3,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,3,15,75
4000380,4000380-PSP1,1,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,15,360,80
4000380,4000380-PSP2,2,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,15,360,80
4000380,4000380-PSP3,3,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,15,360,80
4000381,4000381-PSP1,1,1,1,0.0399731222694519,0.00199503699873566,25.0168098768761,501.243836898133,CI,11.28,,,,2.52,5,200,85
4000381,4000381-PSP2,2,1,1,0.0399731222694519,0.00199503699873566,25.0168098768761,501.243836898133,CI,11.28,,,,2.52,5,200,85
4000382,4000382-PSP1,1,1,1,0.0999860870850348,0.00699896577737348,10.0013914850927,142.878252560234,CI,17.84,,,,4.72,25,355,125
4000382,4000382-PSP2,2,1,1,0.0999860870850348,0.00699896577737348,10.0013914850927,142.878252560234,CI,17.84,,,,4.72,25,355,125
4000382,4000382-PSP3,3,1,1,0.0999860870850348,0.00699896577737348,10.0013914850927,142.878252560234,CI,17.84,,,,4.72,25,355,125
4000383,4000383-PSP1,1,1,1,0.0399731222694519,0.0399731222694519,25.0168098768761,25.0168098768761,CI,11.28,,,,11.28,10,315,80
4000383,4000383-PSP2,2,1,1,0.0399731222694519,0.0399731222694519,25.0168098768761,25.0168098768761,CI,11.28,,,,,10,315,80
4000384,4000384-PSP1,1,1,1,0.0999860870850348,0.00999328056736299,10.0013914850927,100.067239507504,CI,17.84,,,,5.64,13,155,90
4000384,4000384-PSP2,2,1,1,0.0999860870850348,0.00999328056736299,10.0013914850927,100.067239507504,CI,17.84,,,,5.64,13,155,
4000385,4000385-PSP1,1,1,1,0.0999860870850348,0,10.0013914850927,0,CI,17.84,,,,0,4,81,75
4000385,4000385-PSP2,2,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,4,81,
4000386,4000386-PSP1,1,1,1,0.0600020320731483,0.00199503699873566,16.6661022210198,501.243836898133,CI,13.82,,,,2.52,35,280,798
4000387,4000387-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,83
4000387,4000387-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,83
4000388,4000388-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,83
4000388,4000388-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,83
4000389,4000389-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,83
4000389,4000389-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,83
4000389,4000389-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,83
4000390,4000390-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,15,65,110
4000390,4000390-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,15,65,110
4000390,4000390-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,15,65,110
4000391,4000391-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,90
4000391,4000391-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,90
4000391,4000391-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,90
4000392,4000392-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,90
4000392,4000392-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,90
4000392,4000392-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,,,90
4000395,4000395-PSP1,1,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,30,270,90
4000395,4000395-PSP2,2,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,30,270,90
4000395,4000395-PSP3,3,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,30,270,90
4000395,4000395-PSP4,4,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,30,270,90
4000396,4000396-PSP1,1,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,25,262,80
4000396,4000396-PSP2,2,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,25,262,80
4000396,4000396-PSP3,3,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,25,262,80
4000396,4000396-PSP4,4,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,25,262,80
4000397,4000397-PSP1,1,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,60,360,70
4000397,4000397-PSP2,2,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,60,360,70
4000397,4000397-PSP3,3,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,60,360,70
4000397,4000397-PSP4,4,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,60,360,70
4000398,4000398-PSP1,1,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,45,360,60
4000398,4000398-PSP2,2,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,45,360,60
4000398,4000398-PSP3,3,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,45,360,60
4000398,4000398-PSP4,4,1,1,0.0502725510409073,0,19.8915706343665,0,CI,12.65,,,,0,45,360,60
4000399,4000399-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,30,360,50
4000399,4000399-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,30,360,50
4000399,4000399-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,30,360,50
4000399,4000399-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,30,360,50
4000400,4000400-PSP1,1,1,1,0.101222900696827,0,9.87918734906746,0,CI,17.95,,,,0,0,360,30
4000400,4000400-PSP2,2,1,1,0.101222900696827,0,9.87918734906746,0,CI,17.95,,,,0,0,360,30
4000400,4000400-PSP3,3,1,1,0.101222900696827,0,9.87918734906746,0,CI,17.95,,,,0,0,360,30
4000400,4000400-PSP4,4,1,1,0.101222900696827,0,9.87918734906746,0,CI,17.95,,,,0,0,360,30
4000401,4000401-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,360,30
4000401,4000401-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,360,30
4000401,4000401-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,360,30
4000401,4000401-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,360,30
4000402,4000402-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,360,40
4000402,4000402-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,360,40
4000402,4000402-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,360,40
4000402,4000402-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,360,40
4000403,4000403-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,23,315,50
4000403,4000403-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,23,315,50
4000403,4000403-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,23,315,50
4000403,4000403-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,23,315,50
4000404,4000404-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,315,60
4000404,4000404-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,315,60
4000404,4000404-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,315,60
4000404,4000404-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,315,60
4000426,4000426-PSP1,1,1,1,0.0999860870850348,0.0999860870850348,10.0013914850927,10.0013914850927,CI,17.84,,,,17.84,34,50,60
4000426,4000426-PSP2,2,1,1,0.0999860870850348,0.00500144692044149,10.0013914850927,199.942139926125,CI,17.84,,,,3.99,34,50,60
4000426,4000426-PSP3,3,1,1,0.0999860870850348,0.00500144692044149,10.0013914850927,199.942139926125,CI,17.84,,,,3.99,34,50,60
4000427,4000427-PSP1,1,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,60,207,760
4000427,4000427-PSP2,2,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,60,207,760
4000427,4000427-PSP3,3,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,60,207,760
4000428,4000428-PSP1,1,1,1,0.0399731222694519,0.0399731222694519,25.0168098768761,25.0168098768761,CI,11.28,,,,11.28,17,250,820
4000428,4000428-PSP2,2,1,1,0.0399731222694519,0.0399731222694519,25.0168098768761,25.0168098768761,CI,11.28,,,,11.28,17,250,820
4000428,4000428-PSP3,3,1,1,0.0399731222694519,0.0399731222694519,25.0168098768761,25.0168098768761,CI,11.28,,,,11.28,17,250,820
4000429,4000429-PSP1,1,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,40,225,810
4000429,4000429-PSP2,2,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,40,225,810
4000429,4000429-PSP3,3,1,1,0.0399731222694519,0.00500144692044149,25.0168098768761,199.942139926125,CI,11.28,,,,3.99,40,225,810
4000430,4000430-PSP1,1,1,1,0.0399731222694519,0.00699896577737348,25.0168098768761,142.878252560234,CI,11.28,,,,4.72,7,244,810
4000430,4000430-PSP2,2,1,1,0.0399731222694519,0.00699896577737348,25.0168098768761,142.878252560234,CI,11.28,,,,4.72,7,244,810
4000430,4000430-PSP3,3,1,1,0.0399731222694519,0.00699896577737348,25.0168098768761,142.878252560234,CI,11.28,,,,4.72,7,244,810
4000431,4000431-PSP1,1,1,1,0.0399731222694519,0.0249965217712587,25.0168098768761,40.0055659403706,CI,11.28,,,,8.92,17,208,790
4000431,4000431-PSP2,2,1,1,0.0399731222694519,0.0249965217712587,25.0168098768761,40.0055659403706,CI,11.28,,,,8.92,17,208,790
4000431,4000431-PSP3,3,1,1,0.0399731222694519,0.0249965217712587,25.0168098768761,40.0055659403706,CI,11.28,,,,8.92,17,208,790
4000432,4000432-PSP1,1,1,1,0.0399731222694519,0.0399731222694519,25.0168098768761,25.0168098768761,CI,11.28,,,,11.28,30,178,760
4000432,4000432-PSP2,2,1,1,0.0399731222694519,0.0399731222694519,25.0168098768761,25.0168098768761,CI,11.28,,,,,30,178,760
4000432,4000432-PSP3,3,1,1,0.0399731222694519,0.0399731222694519,25.0168098768761,25.0168098768761,CI,11.28,,,,11.28,30,178,760
4000433,4000433-PSP1,1,1,1,0.0500343869018386,0.0500343869018386,19.9862546924354,19.9862546924354,CI,12.62,,,,12.62,25,154,762
4000433,4000433-PSP2,2,1,1,0.0500343869018386,0.0500343869018386,19.9862546924354,19.9862546924354,CI,12.62,,,,,25,154,762
4000433,4000433-PSP3,3,1,1,0.0500343869018386,0.0500343869018386,19.9862546924354,19.9862546924354,CI,12.62,,,,12.62,25,154,762
4000438,4000438-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,24,90,107
4000438,4000438-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,24,90,107
4000438,4000438-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,24,90,107
4000439,4000439-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,10,135,114
4000439,4000439-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,10,135,114
4000439,4000439-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,10,135,114
4000439,4000439-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,10,135,114
4000440,4000440-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,135,125
4000440,4000440-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,135,125
4000440,4000440-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,135,125
4000440,4000440-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,135,125
4000441,4000441-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,75,90,152
4000441,4000441-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,75,90,152
4000441,4000441-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,75,90,152
4000441,4000441-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,75,90,152
4000442,4000442-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,90,198
4000442,4000442-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,90,198
4000442,4000442-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,90,198
4000442,4000442-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,90,198
4000443,4000443-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,135,238
4000443,4000443-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,135,238
4000443,4000443-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,135,238
4000443,4000443-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,45,135,238
4000444,4000444-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,75,135,250
4000444,4000444-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,75,135,250
4000444,4000444-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,75,135,250
4000444,4000444-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,75,135,250
4000445,4000445-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,12,135,113
4000445,4000445-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,12,135,113
4000445,4000445-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,12,135,113
4000445,4000445-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,12,135,113
4000446,4000446-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,135,122
4000446,4000446-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,135,122
4000446,4000446-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,135,122
4000446,4000446-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,35,135,122
4000447,4000447-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,40,90,168
4000447,4000447-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,40,90,168
4000447,4000447-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,40,90,168
4000447,4000447-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,40,90,168
4000448,4000448-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,15,90,215
4000448,4000448-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,15,90,215
4000448,4000448-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,15,90,215
4000448,4000448-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,15,90,215
4000449,4000449-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,65,135,274
4000449,4000449-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,65,135,274
4000449,4000449-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,65,135,274
4000449,4000449-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,65,135,274
4000450,4000450-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,95,90,343
4000450,4000450-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,95,90,343
4000450,4000450-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,95,90,343
4000450,4000450-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,95,90,343
4000451,4000451-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,14,90,119
4000451,4000451-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,14,90,119
4000451,4000451-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,14,90,119
4000451,4000451-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,14,90,119
4000452,4000452-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,30,90,149
4000452,4000452-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,30,90,149
4000452,4000452-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,30,90,149
4000452,4000452-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,30,90,149
4000453,4000453-PSP1,1,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,60,90,201
4000453,4000453-PSP2,2,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,60,90,201
4000453,4000453-PSP3,3,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,60,90,201
4000453,4000453-PSP4,4,1,1,0.0810290886947432,0,12.3412470275613,0,CI,16.06,,,,0,60,90,201
4000548,4000548-PSP1,1,1,1,0.0399731222694519,0.00199503699873566,25.0168098768761,501.243836898133,CI,11.28,,,,2.52,45,162,328
4000549,4000549-PSP1,1,1,1,0.20231667,0,4.94274643804685,0,RE,,40.23,50.29,,0,45,310,305
4000549,4000549-PSP2,2,1,1,0.20231667,0,4.94274643804685,0,RE,,40.23,50.29,,0,45,310,305
4000550,4000550-PSP1,1,1,1,0.20231667,0,4.94274643804685,0,RE,,40.23,50.29,,0,40,210,793
4000550,4000550-PSP2,2,1,1,0.20231667,0,4.94274643804685,0,RE,,40.23,50.29,,0,40,210,793
4000551,4000551-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,240,230
4000551,4000551-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,240,230
4000551,4000551-PSP3,3,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,240,230
4000551,4000551-PSP4,4,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,240,230
4000551,4000551-PSP5,5,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,25,240,230
4000556,4000556-PSP1,1,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,6,360,106
4000556,4000556-PSP2,2,1,1,0.04048144,0,24.7026785608417,0,SQ,,20.12,20.12,,0,6,360,106
